# Wlen(nm) Transmission Continuum
1.930193054363741112e+03 4.397352909299026972e-06 1.934751472744382861e+00
1.930199613643457951e+03 1.410680033558076542e-06 1.934171789069144998e+00
1.930205987680096541e+03 3.927521248560104329e-07 1.933611023477057600e+00
1.930212375808783008e+03 9.102337239271212864e-08 1.933051545833334162e+00
1.930218929883368219e+03 1.655140147998604517e-08 1.932480173678505553e+00
1.930225303629073551e+03 2.215730353019274859e-09 1.931927094906099152e+00
1.930231695870545536e+03 1.988899759431134806e-10 1.931374967837530265e+00
1.930238245133965847e+03 1.008478122766124892e-11 1.930811942745105148e+00
1.930244618588641970e+03 3.077012699157040933e-13 1.930266629844266779e+00
1.930251014548611238e+03 4.142031811505049229e-15 1.929721976813151940e+00
1.930257559394939335e+03 2.185888741562085453e-17 1.929167335551033258e+00
1.930263932558489159e+03 3.129077227351550640e-20 1.928629867550029964e+00
1.930270331842562882e+03 1.333609800788209928e-23 1.928092810710284821e+00
1.930276872665976043e+03 3.022340016665076876e-22 1.927546591302486068e+00
1.930283245538302481e+03 4.598968683087376836e-19 1.927017047205857647e+00
1.930289647751984376e+03 2.190927663741285910e-16 1.926487707372811498e+00
1.930296184946764242e+03 2.782874954142215303e-14 1.925949949129565963e+00
1.930302557527769977e+03 1.202050145130685404e-12 1.925428407918151841e+00
1.930308962276458260e+03 2.549485902035249554e-11 1.924906904538547847e+00
1.930315496236989929e+03 3.025542466839540699e-10 1.924377648086491588e+00
1.930321868526579010e+03 2.077908642483857586e-09 1.923864188717257395e+00
1.930328275415565713e+03 1.017852940326388122e-08 1.923350639839201293e+00
1.930334806536341603e+03 3.770365538010453676e-08 1.922829927151236351e+00
1.930341178534416258e+03 1.087672970425305062e-07 1.922324628557554371e+00
1.930347587168890414e+03 2.577949363943198760e-07 1.921819150800086806e+00
1.930354115844506396e+03 5.261747355242683725e-07 1.921307025225774012e+00
1.930360487550970447e+03 9.574898828955591224e-07 1.920809966317091444e+00
1.930366897536014676e+03 1.576191326304987898e-06 1.920312674840345624e+00
1.930373424161171215e+03 2.331968364127979780e-06 1.919809181135902598e+00
1.930379795575926664e+03 3.046355010099079376e-06 1.919320440798049088e+00
1.930386206516519906e+03 3.448245539645820689e-06 1.918831449272889067e+00
1.930392731486022967e+03 3.335601189562348836e-06 1.918336633631302135e+00
1.930399102608973408e+03 2.744637649184972977e-06 1.917856290726235091e+00
1.930405514109988644e+03 1.936652841146218166e-06 1.917375711304193375e+00
1.930412037818749468e+03 1.202734628637530971e-06 1.916889621385369225e+00
1.930418408649797357e+03 7.420939490635126757e-07 1.916417754751285951e+00
1.930424820316002524e+03 1.052925849584964947e-06 1.915945698034485778e+00
1.930431343159036487e+03 4.400885328255310774e-06 1.915468382995421548e+00
1.930437713698085190e+03 1.769910028795909748e-05 1.915005071446665097e+00
1.930444125134143860e+03 5.687334327795174818e-05 1.914541646457510238e+00
1.930450647506571613e+03 1.529421922087479823e-04 1.914073156982383894e+00
1.930457017753523132e+03 3.583321863157627285e-04 1.913618479309596943e+00
1.930463428563993602e+03 7.517496578220600771e-04 1.913163793460641804e+00
1.930469950861041070e+03 1.432125856694167016e-03 1.912704181791005764e+00
1.930476320815799227e+03 2.496036543387858235e-03 1.912258216760847285e+00
1.930482730605133611e+03 4.015720731325027847e-03 1.911812375824802235e+00
1.930489253222131310e+03 6.014413479514610014e-03 1.911361695789651982e+00
1.930495622884598561e+03 8.449788585510811453e-03 1.910924522145090565e+00
1.930502031257144836e+03 1.124611521407474328e-02 1.910487630224393385e+00
1.930508554589529240e+03 1.443265700672655659e-02 1.910045937270370642e+00
1.930514923959608268e+03 1.828052827497217425e-02 1.909617633730483099e+00
1.930521330519608455e+03 2.317854063899499675e-02 1.909189793227311194e+00
1.930527854962921083e+03 2.930358556503057446e-02 1.908757144448843812e+00
1.930534224040514346e+03 3.646453495155876218e-02 1.908337789708854704e+00
1.930540628392106100e+03 4.430642393422568048e-02 1.907919101294850872e+00
1.930547154341992837e+03 5.255316072859204241e-02 1.907495555464344239e+00
1.930553523127003245e+03 6.102158468670763197e-02 1.907085228195614768e+00
1.930559924874218041e+03 6.950787293201260431e-02 1.906675790781761526e+00
1.930566452726430043e+03 7.775602137383522128e-02 1.906261408379746003e+00
1.930572821218760737e+03 8.552661738461223018e-02 1.905860187229752256e+00
1.930579219965525908e+03 9.264216949001885526e-02 1.905460097936095609e+00
1.930585750115920291e+03 9.901255934556431326e-02 1.905054941181354877e+00
1.930592118315472817e+03 1.046305324533868542e-01 1.904662904773759546e+00
1.930598513665609516e+03 1.095710921405575605e-01 1.904272258899331494e+00
1.930605046510148441e+03 1.139858268841524302e-01 1.903876391779089516e+00
1.930611414416826165e+03 1.180221347075301880e-01 1.903493618713580915e+00
1.930617805974049588e+03 1.216968448501278416e-01 1.903112509706182953e+00
1.930624341908800716e+03 1.248423484781632647e-01 1.902725998006309149e+00
1.930630709522505640e+03 1.271925256569199081e-01 1.902352566858740879e+00
1.930637096890426619e+03 1.285038390605378333e-01 1.901981086284649791e+00
1.930643636311561977e+03 1.285988079347442636e-01 1.901603997619850883e+00
1.930650003632197468e+03 1.273292692395145698e-01 1.901239986942099502e+00
1.930656386414320423e+03 1.245505969319993661e-01 1.900878224455969434e+00
1.930662929718119358e+03 1.201074629433009217e-01 1.900510628299858062e+00
1.930669296745586962e+03 1.138361883263680346e-01 1.900156116619956981e+00
1.930675674545311949e+03 1.055991042778927635e-01 1.899804159934543879e+00
1.930682222128156809e+03 9.537211047575476497e-02 1.899446127650006755e+00
1.930688588862359893e+03 8.332048932355701210e-02 1.899101193471982807e+00
1.930694961282980785e+03 6.987263238874093230e-02 1.898759128327982770e+00
1.930701513541360782e+03 5.582512544434534152e-02 1.898410733197208655e+00
1.930707879982201348e+03 4.234954769958349657e-02 1.898075455001221989e+00
1.930714246626906743e+03 3.081181874879887830e-02 1.897743365136992821e+00
1.930720803957417047e+03 2.236924158624088027e-02 1.897404682391722552e+00
1.930727170104796642e+03 1.762163366646770507e-02 1.897079138633991136e+00
1.930733536167418606e+03 1.650936904797263224e-02 1.896756824112457274e+00
1.930740087785106653e+03 1.837211563871299358e-02 1.896428491328729482e+00
1.930746459229830862e+03 2.211408670615975375e-02 1.896112481719911091e+00
1.930752824998864980e+03 2.638629337103273395e-02 1.895800005985210923e+00
1.930759369929482546e+03 2.986311404546772991e-02 1.895482134373534411e+00
1.930765747356989550e+03 3.155852020489718218e-02 1.895175721531850987e+00
1.930772112832338280e+03 3.099919216389948259e-02 1.894873162984759052e+00
1.930778650678722670e+03 2.823969627969648635e-02 1.894565831841135140e+00
1.930785034485957567e+03 2.375158502513192299e-02 1.894269095265888936e+00
1.930791399667522455e+03 1.830848492455532453e-02 1.893976532283259795e+00
1.930797930032407521e+03 1.284115398048095436e-02 1.893679818770383161e+00
1.930804320616419091e+03 8.172337127331173387e-03 1.893392840041363545e+00
1.930810685504103276e+03 4.755949221461467855e-03 1.893110350975986345e+00
1.930817207990116003e+03 2.594812720776060958e-03 1.892824330093186180e+00
1.930823605748059663e+03 1.410555097889858297e-03 1.892547192900688957e+00
1.930829970341764920e+03 8.663357155761167855e-04 1.892274856081392009e+00
1.930836484551427247e+03 6.715776314990988061e-04 1.891999600634307166e+00
1.930842889880563689e+03 6.047736321616110000e-04 1.891732390809459208e+00
1.930849254180192020e+03 5.309982323382441034e-04 1.891470284541057367e+00
1.930855759715919703e+03 4.155965342893840671e-04 1.891205865111420081e+00
1.930862173013615575e+03 2.866193049951259444e-04 1.890948670656364738e+00
1.930868537019069436e+03 1.773989383435338669e-04 1.890696873219642526e+00
1.930875033483171137e+03 9.959146457006980754e-05 1.890443358135070362e+00
1.930881455146899953e+03 4.982179497850945709e-05 1.890196269253155315e+00
1.930887818858081118e+03 2.132783271418658362e-05 1.889954858904890900e+00
1.930894305852761818e+03 7.431639124484548763e-06 1.889712314208509270e+00
1.930900736280101228e+03 1.996624627994367708e-06 1.889475423334644466e+00
1.930907099696911700e+03 3.728431675606242633e-07 1.889244478307547936e+00
1.930913576824269512e+03 4.208189183187415534e-08 1.889012967727847769e+00
1.930920016412902896e+03 2.496565514381656198e-09 1.888786369558650868e+00
1.930926379535245815e+03 7.112232152725507922e-11 1.888565968061367339e+00
1.930932846397271987e+03 1.038406840607340733e-11 1.888345552981936404e+00
1.930939295544990500e+03 1.487385568466023174e-11 1.888129344505939944e+00
1.930945658372766957e+03 2.145090201511176721e-11 1.887919564723100185e+00
1.930952114571348147e+03 4.227882359832390824e-10 1.887710304152273366e+00
1.930958573676047081e+03 1.452829515369208931e-08 1.887504584680270714e+00
1.930964936209158623e+03 2.059751921623183512e-07 1.887305504772432307e+00
1.930971381346075077e+03 1.531715374217230448e-06 1.887107455313105975e+00
1.930977850805756816e+03 7.344731182218581078e-06 1.886912326508304094e+00
1.930984213044106127e+03 2.560648120030329281e-05 1.886724024611901251e+00
1.930990646721031226e+03 7.171193464995961897e-05 1.886537240431262363e+00
1.930997126933803429e+03 1.724710683755831047e-04 1.886352806339605781e+00
1.931003488877291829e+03 3.694110986123544382e-04 1.886175360567023507e+00
1.931009910695793678e+03 7.175749113457992930e-04 1.885999893366196778e+00
1.931016402059870188e+03 1.271988041056186817e-03 1.885826260446583413e+00
1.931022763708400589e+03 2.063602306625290581e-03 1.885659748886069131e+00
1.931029173269940884e+03 3.073511044615735276e-03 1.885495647869904090e+00
1.931035676183641954e+03 4.217803362825739075e-03 1.885332925024449491e+00
1.931042037537115448e+03 5.356307063498159243e-03 1.885177425740188983e+00
1.931048434443049700e+03 6.318394415846950371e-03 1.885024737586957988e+00
1.931054949304801539e+03 6.941337819472872053e-03 1.884873036191271112e+00
1.931061310363119901e+03 7.108857867902725058e-03 1.884728627223299480e+00
1.931067694214697440e+03 6.777428409330916656e-03 1.884587396054397290e+00
1.931074221423032213e+03 5.988911691219523867e-03 1.884446829987844740e+00
1.931080582186097217e+03 4.865955807528991525e-03 1.884313589352079266e+00
1.931086952584461642e+03 3.598002329560439153e-03 1.884183856701731496e+00
1.931093492538017472e+03 2.400351232984423641e-03 1.884054542377722630e+00
1.931099853005730893e+03 1.441187795901817349e-03 1.883932548065935464e+00
1.931106213388103924e+03 7.831760880466819355e-04 1.883814282645689842e+00
1.931112758813150094e+03 3.870436028533488933e-04 1.883696477131294289e+00
1.931119122821704195e+03 1.712624883955735100e-04 1.883585739226962819e+00
1.931125482908596723e+03 6.511737637838652636e-05 1.883478823870154084e+00
1.931132013964548378e+03 2.123531440658539099e-05 1.883372949410291541e+00
1.931138391633699712e+03 8.154503795008840401e-06 1.883273398619940586e+00
1.931144751425013965e+03 5.777586133093876612e-06 1.883177911262506221e+00
1.931151267712660228e+03 4.817852578220463823e-06 1.883084003000569551e+00
1.931157659441401165e+03 3.405756374209966763e-06 1.882995761952263480e+00
1.931164018937038918e+03 2.095766558348655212e-06 1.882911780505978516e+00
1.931170520057065232e+03 1.196113865269944609e-06 1.882829870866918665e+00
1.931176926244490232e+03 6.258554670331663574e-07 1.882753064853953440e+00
1.931183285444352805e+03 2.705490260653051926e-07 1.882680667206419356e+00
1.931189770997338883e+03 8.165255993713722684e-08 1.882610785866473568e+00
1.931196192042651091e+03 1.513151799877307739e-08 1.882545542877582800e+00
1.931202550946640031e+03 1.518252426261257858e-09 1.882484806892205542e+00
1.931209020533056673e+03 5.926409641790633760e-11 1.882426980748612477e+00
1.931215456835565192e+03 1.646364538072140371e-11 1.882373431498291616e+00
1.931221815443582273e+03 7.285363079623016185e-10 1.882324435014270936e+00
1.931228268663795461e+03 1.397304603149689555e-08 1.882278688154911173e+00
1.931234720622915347e+03 1.491021485508613010e-07 1.882236966113723042e+00
1.931241078934862344e+03 9.586400662897421130e-07 1.882199786946049391e+00
1.931247515389131195e+03 4.469292236169367551e-06 1.882166140619127681e+00
1.931253983404384826e+03 1.637599483945091546e-05 1.882136382043998690e+00
1.931260341420162831e+03 4.989595045050215175e-05 1.882111097983447445e+00
1.931266760708639367e+03 1.316639753906862593e-04 1.882089570567169190e+00
1.931273245179655532e+03 3.094114523814683274e-04 1.882071914531703971e+00
1.931279602899165639e+03 6.613441038520958843e-04 1.882058603344815451e+00
1.931286004621895700e+03 1.301187923845189024e-03 1.882049210317048749e+00
1.931292505948409143e+03 2.375461279007594090e-03 1.882043798741843021e+00
1.931298863371553352e+03 4.042365790084459683e-03 1.882042538170916268e+00
1.931305247128476367e+03 6.449102961420982716e-03 1.882045292078854182e+00
1.931311765710328245e+03 9.706252386517287209e-03 1.882052269761810059e+00
1.931318122837007877e+03 1.386768469859997986e-02 1.882063137524895069e+00
1.931324488227955953e+03 1.891379997446357084e-02 1.882078047954714117e+00
1.931331024465094742e+03 2.474815189389431222e-02 1.882097562601362295e+00
1.931337381295210662e+03 3.122163155250167951e-02 1.882120636392246693e+00
1.931343738039611708e+03 3.813925247002263735e-02 1.882147756333046429e+00
1.931350272092414116e+03 4.525970854215975725e-02 1.882179859143676026e+00
1.931356638745844293e+03 5.230621015271898905e-02 1.882215269680789671e+00
1.931362995193552479e+03 5.899117579717125248e-02 1.882254698997947173e+00
1.931369509961469021e+03 6.502902459393036794e-02 1.882299345122306677e+00
1.931375895188590221e+03 7.013078815571491265e-02 1.882347272220629586e+00
1.931382251339507548e+03 7.400949421352397140e-02 1.882399088551829802e+00
1.931388746422017221e+03 7.639692952153687155e-02 1.882456279939721311e+00
1.931395150623130576e+03 7.705146556372195754e-02 1.882516878764138424e+00
1.931401506477157909e+03 7.576575563960272208e-02 1.882581159722764630e+00
1.931407981473632844e+03 7.241074204245960544e-02 1.882650895231527732e+00
1.931414405049146353e+03 6.697676378512007478e-02 1.882724323985907500e+00
1.931420760606184786e+03 5.962155212348176775e-02 1.882801147161042410e+00
1.931427215115891840e+03 5.071741931844213347e-02 1.882883422525207573e+00
1.931433658466319912e+03 4.087697583681790953e-02 1.882969842482741241e+00
1.931440013726270081e+03 3.091374881733863558e-02 1.883059285439149022e+00
1.931446447348366974e+03 2.171071005225652661e-02 1.883154093240037241e+00
1.931452910874331337e+03 1.402842836217201190e-02 1.883253668773589240e+00
1.931459265837095472e+03 8.291141825660005779e-03 1.883355809051729945e+00
1.931465678170634192e+03 4.478048472679010614e-03 1.883463138687114791e+00
1.931472162272862533e+03 2.221521295244966668e-03 1.883576037299562023e+00
1.931478516938341045e+03 1.062934141409312616e-03 1.883690952415537412e+00
1.931484907582266260e+03 6.697515168323569731e-04 1.883810790069245122e+00
1.931491412661594495e+03 9.110886802027458016e-04 1.883937182423859991e+00
1.931497767029689157e+03 1.855918649804954440e-03 1.884064949869455496e+00
1.931504135582839126e+03 3.760194747857137018e-03 1.884197278481021254e+00
1.931510662040209127e+03 6.997010162168229054e-03 1.884337338431786746e+00
1.931517016110819668e+03 1.185104891050006368e-02 1.884478035674396423e+00
1.931523370095432256e+03 1.823882308987724229e-02 1.884623018377527437e+00
1.931529902484662898e+03 2.552931591801296460e-02 1.884776550536657602e+00
1.931536264181414481e+03 3.262585324012846205e-02 1.884930444013341422e+00
1.931542617868414254e+03 3.825424031883733339e-02 1.885088459565111396e+00
1.931549127245657928e+03 4.129896783070546168e-02 1.885254829103638619e+00
1.931555511241153908e+03 4.107310988084632991e-02 1.885422408991260568e+00
1.931561864630441278e+03 3.750985435220879211e-02 1.885593534802741278e+00
1.931568350594183357e+03 3.129140203668177161e-02 1.885772716080036604e+00
1.931574757289718718e+03 2.374315745933510552e-02 1.885954164635088137e+00
1.931581110381195685e+03 1.639570577754650288e-02 1.886138478093025928e+00
1.931587572529811041e+03 1.041400215609948436e-02 1.886330442092452486e+00
1.931594002326789450e+03 6.306012172260624764e-03 1.886525944893728823e+00
1.931600355120355971e+03 4.100695508737184011e-03 1.886723523360401167e+00
1.931606793052114881e+03 3.738980414139486414e-03 1.886928237659076579e+00
1.931613246352046644e+03 5.377937791220123442e-03 1.887137983637972471e+00
1.931619598847603811e+03 9.489758622530155077e-03 1.887348904451302545e+00
1.931626012160667187e+03 1.675228298419877485e-02 1.887566333189563572e+00
1.931632489365170613e+03 2.770822001167541626e-02 1.887790514660514063e+00
1.931638841562619518e+03 4.233367078253155030e-02 1.888014855133991476e+00
1.931645229855042544e+03 5.980918322163113199e-02 1.888244958985096922e+00
1.931651731365841670e+03 7.871358453515085729e-02 1.888483771675881773e+00
1.931658083265083178e+03 9.752902905219736074e-02 1.888721609098579446e+00
1.931664446134813033e+03 1.150390917349190245e-01 1.888964345238222320e+00
1.931670972353740126e+03 1.304502336524153150e-01 1.889217988320444963e+00
1.931677323954674648e+03 1.433271730484483308e-01 1.889469399956985374e+00
1.931683675469357013e+03 1.535027351407307894e-01 1.889725310161807004e+00
1.931690197858345755e+03 1.610098776255398378e-01 1.889992799420983971e+00
1.931696563631074014e+03 1.659834770195920128e-01 1.890258461242902310e+00
1.931702914847319335e+03 1.686082191485591131e-01 1.890528048447132958e+00
1.931709410890346817e+03 1.691059519840804881e-01 1.890808475775997977e+00
1.931715802293961815e+03 1.677091789283473855e-01 1.891089026411805207e+00
1.931722153211670957e+03 1.646310693846516904e-01 1.891372367823581868e+00
1.931728622506328747e+03 1.600479751230853009e-01 1.891665680973961372e+00
1.931735039943017000e+03 1.541023244891825406e-01 1.891961328840846113e+00
1.931741390562091055e+03 1.469186903904059205e-01 1.892258501643810709e+00
1.931747832705863402e+03 1.386236235658471205e-01 1.892564644738250923e+00
1.931754276577920109e+03 1.293616260914267901e-01 1.892875601828898802e+00
1.931760626898259261e+03 1.192842871157438339e-01 1.893186683182215502e+00
1.931767041488523773e+03 1.085395971801994125e-01 1.893505596683566328e+00
1.931773512198349863e+03 9.729144881685017343e-02 1.893832078596457968e+00
1.931779862219854749e+03 8.574030341202963645e-02 1.894157145634803419e+00
1.931786248853881034e+03 7.411855109831609612e-02 1.894488766315752803e+00
1.931792746803986347e+03 6.266815294201168174e-02 1.894830992285681193e+00
1.931799096526557605e+03 5.162978686869451606e-02 1.895170122119247402e+00
1.931805454801507949e+03 4.125692973465881069e-02 1.895514383031896788e+00
1.931811980394509192e+03 3.180926350305880029e-02 1.895872575960330764e+00
1.931818329818047005e+03 2.351568197932554088e-02 1.896225845674755384e+00
1.931824679155108470e+03 1.654292502293889036e-02 1.896583801049944729e+00
1.931831193144922281e+03 1.097600941328956241e-02 1.896955922532614025e+00
1.931837562094002351e+03 6.809234339107331571e-03 1.897324549262144444e+00
1.931843911131900313e+03 3.923163164199116454e-03 1.897696747069026912e+00
1.931850395837554061e+03 2.086875415126610359e-03 1.898081775419388606e+00
1.931856793354102365e+03 1.018660178039222479e-03 1.898466465763700484e+00
1.931863142092737235e+03 4.508460247902061017e-04 1.898852983031242614e+00
1.931869597111037592e+03 1.770258379711588050e-04 1.899250841134432211e+00
1.931876023598026222e+03 5.921354053642181257e-05 1.899651827983205754e+00
1.931882372037298865e+03 1.562782838575497535e-05 1.900052741715902327e+00
1.931888796964943140e+03 2.870555767062472750e-06 1.900463348604496616e+00
1.931895252825453326e+03 2.920493549995995792e-07 1.900880868645995259e+00
1.931901600965263924e+03 1.167635600304283761e-08 1.901296255823710535e+00
1.931907995398843241e+03 2.544165539070260881e-10 1.901719526647432490e+00
1.931914481036061943e+03 8.187954799351992208e-11 1.902153820398704731e+00
1.931920828876310452e+03 4.620416773676522947e-11 1.902583757976769707e+00
1.931927192412307249e+03 2.383620568917782380e-11 1.903019603971900287e+00
1.931933708229531021e+03 9.524085253898213993e-12 1.903470915809445385e+00
1.931940055770117851e+03 1.747262229731356217e-12 1.903915480718622710e+00
1.931946403224035066e+03 1.191087349785557729e-13 1.904364892531652309e+00
1.931952919185995142e+03 9.992498924328325978e-12 1.904831291979016461e+00
1.931959281646364843e+03 5.409061294360476696e-10 1.905291656514198628e+00
1.931965628800489867e+03 1.133255775152600276e-08 1.905755798005913437e+00
1.931972112938213741e+03 1.293092121325377183e-07 1.906235003167190634e+00
1.931978506504729694e+03 9.197258328920940007e-07 1.906712517749686198e+00
1.931984853358962937e+03 4.548734288695453052e-06 1.907191465794039420e+00
1.931991305268576298e+03 1.709248713673648516e-05 1.907683377096176747e+00
1.931997730344890670e+03 5.328857049753059333e-05 1.908178296732611967e+00
1.932004076899132087e+03 1.434222561035692700e-04 1.908672128178887428e+00
1.932010496176652396e+03 3.439662029091719066e-04 1.909176642003461932e+00
1.932016953166526037e+03 7.496768228296131573e-04 1.909689225691743930e+00
1.932023299420676267e+03 1.502857622937326960e-03 1.910198017364717060e+00
1.932029685662013208e+03 2.794694651782218386e-03 1.910715026017402174e+00
1.932036174969314061e+03 4.852335047115521709e-03 1.911245536777112397e+00
1.932042520923272605e+03 7.907202149246938053e-03 1.911769365476813753e+00
1.932048873724228997e+03 1.216058930585786624e-02 1.912298757157091300e+00
1.932055395752933009e+03 1.775147440263139670e-02 1.912847462059982462e+00
1.932061741406600277e+03 2.474565090623679145e-02 1.913386404561901122e+00
1.932068086973403069e+03 3.312378617852000662e-02 1.913930354905861719e+00
1.932074588905798237e+03 4.278733445295454518e-02 1.914492920201654735e+00
1.932080960870336412e+03 5.359853935408979281e-02 1.915049366587639579e+00
1.932087306136717416e+03 6.543188719709872037e-02 1.915608532877657533e+00
1.932093773700503334e+03 7.821875195439582928e-02 1.916183672803136062e+00
1.932100179314159277e+03 9.196842124639220684e-02 1.916758483442982275e+00
1.932106524280017993e+03 1.067077368600140297e-01 1.917332942397479867e+00
1.932112957070639595e+03 1.223557779573042070e-01 1.917920533699875474e+00
1.932119396737746001e+03 1.386532908412838883e-01 1.918513986937878668e+00
1.932125741402982612e+03 1.552501426996145129e-01 1.919103815250691847e+00
1.932132139015776147e+03 1.718604938081187972e-01 1.919703730438711231e+00
1.932138613140774623e+03 1.882976398353350123e-01 1.920316108803461708e+00
1.932144957505289312e+03 2.044397852276783056e-01 1.920921383143712191e+00
1.932151319535482116e+03 2.201964053305061064e-01 1.921533490457084659e+00
1.932157828522922500e+03 2.355158860213901473e-01 1.922165080691771388e+00
1.932164172586614995e+03 2.503916880807131595e-01 1.922785877703917290e+00
1.932170516563279307e+03 2.648234205388204088e-01 1.923411817838520221e+00
1.932177024949424094e+03 2.787975462282740735e-01 1.924059342351835733e+00
1.932183386646637473e+03 2.922831672716570961e-01 1.924697530479801966e+00
1.932189730322348623e+03 3.052499079043740071e-01 1.925339095258220112e+00
1.932196202196338390e+03 3.176630357189171860e-01 1.925998969404220773e+00
1.932202599685033647e+03 3.294754700376927303e-01 1.926656572940688150e+00
1.932208943059691137e+03 3.406469879687847313e-01 1.927313838950263758e+00
1.932215378016395334e+03 3.511640860579223755e-01 1.927985918974733925e+00
1.932221811701480419e+03 3.610387405587119347e-01 1.928663236476935383e+00
1.932228154774984660e+03 3.703128910549188801e-01 1.929336280280316451e+00
1.932234552409164962e+03 3.790736849349461979e-01 1.930020418027994955e+00
1.932241022695655147e+03 3.874549236177836087e-01 1.930717752399800924e+00
1.932247365467905638e+03 3.956190997270059295e-01 1.931406650534837954e+00
1.932253725374214810e+03 4.037066006460509060e-01 1.932102693418799921e+00
1.932260232667234959e+03 4.117629043251956888e-01 1.932820351941407777e+00
1.932266575138131429e+03 4.197058517105282105e-01 1.933525180921286113e+00
1.932272917521835097e+03 4.273765599122315573e-01 1.934235288087069460e+00
1.932279421004610640e+03 4.346268237483775221e-01 1.934968932276508014e+00
1.932285783785338253e+03 4.413734710366587488e-01 1.935692102567796447e+00
1.932292125867556706e+03 4.475861134273250164e-01 1.936418242378083354e+00
1.932298590691577601e+03 4.532545785606925115e-01 1.937163913094675616e+00
1.932304991409203240e+03 4.583590128390188645e-01 1.937907646523444827e+00
1.932311333189836432e+03 4.628606336519699438e-01 1.938649895434206627e+00
1.932317758949396193e+03 4.666999717083841759e-01 1.939407427554873609e+00
1.932324198009403517e+03 4.697758810629452664e-01 1.940172043758099374e+00
1.932330539488350041e+03 4.719739991777410770e-01 1.940930478200354248e+00
1.932336925777634406e+03 4.732164446020203918e-01 1.941699702038150788e+00
1.932343403585613942e+03 4.735335946786270456e-01 1.942485525162119586e+00
1.932349744762774662e+03 4.731650824446023140e-01 1.943260221542367994e+00
1.932356091175860229e+03 4.727274761272663994e-01 1.944040962815862361e+00
1.932362608137512325e+03 4.732170335228492175e-01 1.944848321546907011e+00
1.932368949012785606e+03 4.755240017558554633e-01 1.945639356246591234e+00
1.932375289800702831e+03 4.797888654061313596e-01 1.946435803978352919e+00
1.932381777006763286e+03 4.852568017410716639e-01 1.947256265029784661e+00
1.932388152238060457e+03 4.907977020525370326e-01 1.948068113020326564e+00
1.932394492723959047e+03 4.954524763004641841e-01 1.948881000698637900e+00
1.932400939121606143e+03 4.983930825821593635e-01 1.949713062437330224e+00
1.932407354438274524e+03 4.985816206657022187e-01 1.950546722491255380e+00
1.932413694622053981e+03 4.952762906698719436e-01 1.951376126440297343e+00
1.932420099805005066e+03 4.879984774345347831e-01 1.952219601506307578e+00
1.932426555613103801e+03 4.760605774839748450e-01 1.953075415207734533e+00
1.932432895494663626e+03 4.587934420764422927e-01 1.953921411726921686e+00
1.932439259056527135e+03 4.388542898596587416e-01 1.954776108033395854e+00
1.932445755762223598e+03 4.247666642504547840e-01 1.955654421638682194e+00
1.932452095341463973e+03 4.247405445226499210e-01 1.956517087002627608e+00
1.932458434833213460e+03 4.386962559153010366e-01 1.957385274789737117e+00
1.932464936927344979e+03 4.581993602183678793e-01 1.958281488860354802e+00
1.932471294162130562e+03 4.747437313677780324e-01 1.959163382632082673e+00
1.932477633351428722e+03 4.854743357353152877e-01 1.960048340750601303e+00
1.932484092891174896e+03 4.906789336710002947e-01 1.960955827911644134e+00
1.932490491956339156e+03 4.909127505370478040e-01 1.961860528900477796e+00
1.932496830843084581e+03 4.865459399192513246e-01 1.962762333567394712e+00
1.932503247421694823e+03 4.784909020235013077e-01 1.963680888212605113e+00
1.932509688723765066e+03 4.685784416221998594e-01 1.964608756013368263e+00
1.932516027307857939e+03 4.596310236754662659e-01 1.965527483421056987e+00
1.932522400518471159e+03 4.546866051779887563e-01 1.966456895084727430e+00
1.932528884464084513e+03 4.549936791034925321e-01 1.967408294096958166e+00
1.932535222745423198e+03 4.591469902338370934e-01 1.968344020412662321e+00
1.932541560939137980e+03 4.644146148572666499e-01 1.969285378399000308e+00
1.932548070418663656e+03 4.687691619714426938e-01 1.970258060462348304e+00
1.932554417155455667e+03 4.713803463598491006e-01 1.971212174563828912e+00
1.932560755046284612e+03 4.719989987972288970e-01 1.972170632804207013e+00
1.932567220223432969e+03 4.705912314477287972e-01 1.973154190997738144e+00
1.932573610537631112e+03 4.672672639939490224e-01 1.974132175816631918e+00
1.932579948125473265e+03 4.622557003779976803e-01 1.975107810420780652e+00
1.932586368593022144e+03 4.557458755051029264e-01 1.976102020317928476e+00
1.932592802891623933e+03 4.478191276844522006e-01 1.977104254033233977e+00
1.932599140176379024e+03 4.384480494139415541e-01 1.978097141086179400e+00
1.932605515526999170e+03 4.274922957141338853e-01 1.979101773268840736e+00
1.932611994217110123e+03 4.147191463736341621e-01 1.980128638996466961e+00
1.932618331198676742e+03 3.997975362533862098e-01 1.981138854558040618e+00
1.932624668092485081e+03 3.822957903445481365e-01 1.982154810893498764e+00
1.932631177446012771e+03 3.617597233353045394e-01 1.983204417454852653e+00
1.932637521192040595e+03 3.378413051022513547e-01 1.984233180514318740e+00
1.932643857782528585e+03 3.103242929064375932e-01 1.985266566563559376e+00
1.932650321083660856e+03 2.793342049006591887e-01 1.986326580446038603e+00
1.932656710156146119e+03 2.459488378195961444e-01 1.987380348553295928e+00
1.932663046443213034e+03 2.127657129921733670e-01 1.988431240318650595e+00
1.932669463284257972e+03 1.829489945613061719e-01 1.989501417701716068e+00
1.932675898090667260e+03 1.578994839896855629e-01 1.990580588193334943e+00
