# Wlen(nm) Flux Flux_err
1.921796428203991809e+03 7.109782526438285146e-04 2.480199987408752515e-04
1.921802956887400342e+03 5.704210090610509470e-04 2.480199987408752515e-04
1.921809581591698134e+03 1.048702444338426177e-03 2.480199987408752515e-04
1.921816184865853756e+03 2.412840502641769216e-03 2.480199987408752515e-04
1.921822734373140747e+03 1.356733684466427271e-03 2.480199987408752515e-04
1.921829412413107093e+03 1.008599937951806932e-03 2.480199987408752515e-04
1.921835904873310255e+03 1.898274584702406859e-03 2.480199987408752515e-04
1.921842621203481713e+03 1.876917409031880497e-03 2.480199987408752515e-04
1.921849131809327901e+03 1.694281376761613833e-03 2.480199987408752515e-04
1.921855772518631966e+03 -3.047758088784292656e-05 2.480199987408752515e-04
1.921862358313927189e+03 7.319861799120470740e-04 2.480199987408752515e-04
1.921868923227107416e+03 1.686922657039222062e-03 2.480199987408752515e-04
1.921875584387018534e+03 1.666850261186097809e-03 2.480199987408752515e-04
1.921882076235286831e+03 1.866693951579190876e-03 2.480199987408752515e-04
1.921888807121940090e+03 1.904927985936493307e-03 2.480199987408752515e-04
1.921895301696695924e+03 6.985600427113387856e-04 2.480199987408752515e-04
1.921901956363115232e+03 2.204118056006343796e-03 2.480199987408752515e-04
1.921908526726378568e+03 1.624157303416763707e-03 2.480199987408752515e-04
1.921915104997204935e+03 2.131143731172530781e-03 2.480199987408752515e-04
1.921921751324245406e+03 4.841274145876350507e-03 2.480199987408752515e-04
1.921928253024089145e+03 4.090520276025163930e-03 2.480199987408752515e-04
1.921934975490207307e+03 5.603851131999603927e-03 2.480199987408752515e-04
1.921941466545837784e+03 5.099618309008241944e-03 2.480199987408752515e-04
1.921948133120251214e+03 4.500733564220184280e-03 2.480199987408752515e-04
1.921954690099541040e+03 3.971647504856730231e-03 2.480199987408752515e-04
1.921961279678534083e+03 3.616856747928150727e-03 2.480199987408752515e-04
1.921967913221119716e+03 3.863565765438304114e-03 2.480199987408752515e-04
1.921974425629200368e+03 4.758276541357776834e-03 2.480199987408752515e-04
1.921981135910485591e+03 4.364732442065327560e-03 2.480199987408752515e-04
1.921987626353086398e+03 3.832054201292917767e-03 2.480199987408752515e-04
1.921994302785138871e+03 4.301555403177620071e-03 2.480199987408752515e-04
1.922000848429745474e+03 6.144718189030427997e-03 2.480199987408752515e-04
1.922007447266193822e+03 4.349724674674553329e-03 2.480199987408752515e-04
1.922014070073972334e+03 5.620735651832200162e-03 2.480199987408752515e-04
1.922020591139220414e+03 6.319255134299559505e-03 2.480199987408752515e-04
1.922027291285677165e+03 6.674936561485566612e-03 2.480199987408752515e-04
1.922033781114768772e+03 4.691257573224510286e-03 2.480199987408752515e-04
1.922040465352873298e+03 3.077630430330834804e-03 2.480199987408752515e-04
1.922047001713319787e+03 3.431886280679445709e-03 2.480199987408752515e-04
1.922053607755278563e+03 1.956534829342802990e-03 2.480199987408752515e-04
1.922060221879129131e+03 1.738145278242217212e-03 2.480199987408752515e-04
1.922066749549242559e+03 3.240645606526159923e-03 2.480199987408752515e-04
1.922073441612108354e+03 5.451579794271591006e-03 2.480199987408752515e-04
1.922079930827212365e+03 5.896110567976207278e-03 2.480199987408752515e-04
1.922086620818547090e+03 6.559601506004167359e-03 2.480199987408752515e-04
1.922093149946589165e+03 6.449714909004781657e-03 2.480199987408752515e-04
1.922099761140878627e+03 5.654016352316198341e-03 2.480199987408752515e-04
1.922106368632915974e+03 5.315936042234197315e-03 2.480199987408752515e-04
1.922112900854355757e+03 4.962284644335235306e-03 2.480199987408752515e-04
1.922119586886103207e+03 5.154444635497423127e-03 2.480199987408752515e-04
1.922126075486739182e+03 5.087291273118684648e-03 2.480199987408752515e-04
1.922132769177248520e+03 4.246110597359626163e-03 2.480199987408752515e-04
1.922139293125876065e+03 3.711622294213822934e-03 2.480199987408752515e-04
1.922145907418081833e+03 3.973807822499165338e-03 2.480199987408752515e-04
1.922152510331653730e+03 4.711732626853492450e-03 2.480199987408752515e-04
1.922159045049648057e+03 3.756110291673382066e-03 2.480199987408752515e-04
1.922165727103982135e+03 4.126824579043482724e-03 2.480199987408752515e-04
1.922172215089670772e+03 3.659309756837122833e-03 2.480199987408752515e-04
1.922178910424061542e+03 2.959783717934823689e-03 2.480199987408752515e-04
1.922185431247500446e+03 2.929206976091187648e-03 2.480199987408752515e-04
1.922192046581971908e+03 3.617123172477561613e-03 2.480199987408752515e-04
1.922198646971661447e+03 1.611575914059949766e-03 2.480199987408752515e-04
1.922205182130200683e+03 2.795314562277186315e-03 2.480199987408752515e-04
1.922211862262063732e+03 3.495622568840916090e-03 2.480199987408752515e-04
1.922218349632324362e+03 2.968518390254926750e-03 2.480199987408752515e-04
1.922225044554067836e+03 1.297492181629699478e-03 2.480199987408752515e-04
1.922231564307778854e+03 3.588667694987449346e-03 2.480199987408752515e-04
1.922238178627628258e+03 2.881455354624807598e-03 2.480199987408752515e-04
1.922244778549254988e+03 -8.186261232566396278e-04 2.480199987408752515e-04
1.922251312091093496e+03 -3.737272491245029497e-04 2.480199987408752515e-04
1.922257992356663181e+03 6.625706616313515067e-04 2.480199987408752515e-04
1.922264479111016044e+03 -1.574582696807903630e-03 2.480199987408752515e-04
1.922271171562344989e+03 -7.018940716247749033e-04 2.480199987408752515e-04
1.922277692303026015e+03 1.031979235143906225e-03 2.480199987408752515e-04
1.922284303550126651e+03 2.228907633210989309e-03 2.480199987408752515e-04
1.922290905060748855e+03 1.199001804123806057e-03 2.480199987408752515e-04
1.922297434927401127e+03 1.849580098719403286e-03 2.480199987408752515e-04
1.922304117384093388e+03 3.061349639264725891e-03 2.480199987408752515e-04
1.922310603522056226e+03 3.057486667176508802e-03 2.480199987408752515e-04
1.922317291443966269e+03 3.728934623000067922e-03 2.480199987408752515e-04
1.922323815229554157e+03 4.468489438937965803e-03 2.480199987408752515e-04
1.922330421344541946e+03 3.501093238606046640e-03 2.480199987408752515e-04
1.922337026502453000e+03 3.774429645335243295e-03 2.480199987408752515e-04
1.922343550634195481e+03 3.421105034290599679e-03 2.480199987408752515e-04
1.922350237340664307e+03 5.937669731040087426e-03 2.480199987408752515e-04
1.922356722861756452e+03 4.385043498255370917e-03 2.480199987408752515e-04
1.922363404194002214e+03 4.970527356063026911e-03 2.480199987408752515e-04
1.922369933083670276e+03 4.944479130137409417e-03 2.480199987408752515e-04
1.922376532005941954e+03 5.406306777301692242e-03 2.480199987408752515e-04
1.922383142870676238e+03 4.950944263359511807e-03 2.480199987408752515e-04
1.922389659206544593e+03 6.628053982443910148e-03 2.480199987408752515e-04
1.922396352222682708e+03 6.122229822891366025e-03 2.480199987408752515e-04
1.922402837126422810e+03 5.236117547618612117e-03 2.480199987408752515e-04
1.922409509807519271e+03 6.192661046375168808e-03 2.480199987408752515e-04
1.922416045861682278e+03 6.370616917314156878e-03 2.480199987408752515e-04
1.922422635529391755e+03 6.313198195222412788e-03 2.480199987408752515e-04
1.922429254161722611e+03 6.129347652592887982e-03 2.480199987408752515e-04
1.922435760639513319e+03 5.529097039018110102e-03 2.480199987408752515e-04
1.922442462026454223e+03 3.700394181772218016e-03 2.480199987408752515e-04
1.922448946312359794e+03 3.738262549020188261e-03 2.480199987408752515e-04
1.922455608279579792e+03 4.295144387007622001e-03 2.480199987408752515e-04
1.922462153559892386e+03 5.096706549571921284e-03 2.480199987408752515e-04
1.922468731909954158e+03 5.014733283432814062e-03 2.480199987408752515e-04
1.922475360371896159e+03 5.835889954939269507e-03 2.480199987408752515e-04
1.922481854928161056e+03 6.726406066403940384e-03 2.480199987408752515e-04
1.922488566748279709e+03 5.173615596700455004e-03 2.480199987408752515e-04
1.922495050415868263e+03 5.138339463458332923e-03 2.480199987408752515e-04
1.922501699605244085e+03 5.533863106889135540e-03 2.480199987408752515e-04
1.922508256174602366e+03 4.412582070937701856e-03 2.480199987408752515e-04
1.922514821142686060e+03 5.106722894887715317e-03 2.480199987408752515e-04
1.922521461497495920e+03 5.832728726012572674e-03 2.480199987408752515e-04
1.922527944728323291e+03 6.096483192092225570e-03 2.480199987408752515e-04
1.922534663723611402e+03 6.692538371179940562e-03 2.480199987408752515e-04
1.922541149433247028e+03 6.057601730159195390e-03 2.480199987408752515e-04
1.922547783779565862e+03 6.211646837331216003e-03 2.480199987408752515e-04
1.922554353702108983e+03 6.469579420900050531e-03 2.480199987408752515e-04
1.922560903222642992e+03 5.643457780131465665e-03 2.480199987408752515e-04
1.922567557534818661e+03 7.034176732090736614e-03 2.480199987408752515e-04
1.922574040146503421e+03 8.009287803234958064e-03 2.480199987408752515e-04
1.922580742837028993e+03 7.361233516166661509e-03 2.480199987408752515e-04
1.922587243360792399e+03 7.012774031656640247e-03 2.480199987408752515e-04
1.922593860797598381e+03 6.781265349084283911e-03 2.480199987408752515e-04
1.922600446138707866e+03 6.542987722871645463e-03 2.480199987408752515e-04
1.922606978144875029e+03 6.676863613104082155e-03 2.480199987408752515e-04
1.922613648480160236e+03 7.752125853608625092e-03 2.480199987408752515e-04
1.922620130472218989e+03 8.554182035486530833e-03 2.480199987408752515e-04
1.922626814790640537e+03 7.355463120615079141e-03 2.480199987408752515e-04
1.922633332194797504e+03 6.912951951658368940e-03 2.480199987408752515e-04
1.922639930654389445e+03 7.780367408557659764e-03 2.480199987408752515e-04
1.922646533480691915e+03 5.730087575181004415e-03 2.480199987408752515e-04
1.922653045904429973e+03 8.156310830691883285e-03 2.480199987408752515e-04
1.922659734329810590e+03 8.892639009018064866e-03 2.480199987408752515e-04
1.922666215701758802e+03 9.010703182206014281e-03 2.480199987408752515e-04
1.922672879579491109e+03 7.809741751450046537e-03 2.480199987408752515e-04
1.922679415931552512e+03 7.959375966747095008e-03 2.480199987408752515e-04
1.922685993344984126e+03 8.095764142864031454e-03 2.480199987408752515e-04
1.922692615724349253e+03 8.013876985445970991e-03 2.480199987408752515e-04
1.922699106496350169e+03 6.838378198731117491e-03 2.480199987408752515e-04
1.922705815080059665e+03 7.236028780718819706e-03 2.480199987408752515e-04
1.922712295831413712e+03 7.114914915677597942e-03 2.480199987408752515e-04
1.922718937198624417e+03 7.305671543006730419e-03 2.480199987408752515e-04
1.922725494567345550e+03 6.376367682168594155e-03 2.480199987408752515e-04
1.922732048864422495e+03 6.418344556388074808e-03 2.480199987408752515e-04
1.922738692865968687e+03 5.823694833731545527e-03 2.480199987408752515e-04
1.922745173178944924e+03 5.124795760929578593e-03 2.480199987408752515e-04
1.922751877463574601e+03 4.214276864672311489e-03 2.480199987408752515e-04
1.922758370857468208e+03 3.146037404353791735e-03 2.480199987408752515e-04
1.922764987643077575e+03 1.228889094151233187e-03 2.480199987408752515e-04
1.922771568098460875e+03 2.502638293144677541e-03 2.480199987408752515e-04
1.922778097207741439e+03 3.266897455514529251e-03 2.480199987408752515e-04
1.922784764901833114e+03 2.439763577972555407e-03 2.480199987408752515e-04
1.922791244593386637e+03 2.284119524528230565e-03 2.480199987408752515e-04
1.922797922830538710e+03 1.642939643212014845e-03 2.480199987408752515e-04
1.922804440776205411e+03 1.527183847596901294e-04 2.480199987408752515e-04
1.922811030907885197e+03 8.063791868205588860e-04 2.480199987408752515e-04
1.922817636521181385e+03 1.039417459980563566e-03 2.480199987408752515e-04
1.922824138369975117e+03 1.420522230253123443e-03 2.480199987408752515e-04
1.922830831828223381e+03 1.138148254132448660e-03 2.480199987408752515e-04
1.922837310897869202e+03 1.907871592365196394e-03 2.480199987408752515e-04
1.922843961014328897e+03 1.167751689392747608e-03 2.480199987408752515e-04
1.922850505583905260e+03 1.221851698303371217e-03 2.480199987408752515e-04
1.922857066988078714e+03 2.024209397730259655e-03 2.480199987408752515e-04
1.922863699831785425e+03 2.879152386262825818e-03 2.480199987408752515e-04
1.922870178462119839e+03 2.414884825064170584e-03 2.480199987408752515e-04
1.922876887525291522e+03 2.666399017025593027e-03 2.480199987408752515e-04
1.922883372088672104e+03 3.047633951488872613e-03 2.480199987408752515e-04
1.922889992009974094e+03 2.115713311788576263e-03 2.480199987408752515e-04
1.922896565276845422e+03 2.979996641121630992e-03 2.480199987408752515e-04
1.922903095878684326e+03 2.763502172121254027e-03 2.480199987408752515e-04
1.922909758026551117e+03 3.616810117191825071e-03 2.480199987408752515e-04
1.922916236034147232e+03 3.501696089705095237e-03 2.480199987408752515e-04
1.922922913433879330e+03 3.448858974607216504e-03 2.480199987408752515e-04
1.922929428162069826e+03 1.987673073249172050e-03 2.480199987408752515e-04
1.922936015812497999e+03 1.182025482605361232e-03 2.480199987408752515e-04
1.922942619851300833e+03 2.988583711745445952e-03 2.480199987408752515e-04
1.922949117574726415e+03 3.074412770282921540e-03 2.480199987408752515e-04
1.922955811101751124e+03 1.419195079221037764e-03 2.480199987408752515e-04
1.922962288486122588e+03 1.016828716123508803e-03 2.480199987408752515e-04
1.922968932145810413e+03 2.279207088265377320e-03 2.480199987408752515e-04
1.922975479114335485e+03 2.569413564666246912e-03 2.480199987408752515e-04
1.922982032416922038e+03 2.128735525843253578e-03 2.480199987408752515e-04
1.922988669303543929e+03 4.134035634202569247e-03 2.480199987408752515e-04
1.922995146247669254e+03 5.807127195659273974e-03 2.480199987408752515e-04
1.923001844876838732e+03 5.616308238519167502e-03 2.480199987408752515e-04
1.923008335814317434e+03 6.139641152016257590e-03 2.480199987408752515e-04
1.923014943656103469e+03 7.455267409719435259e-03 2.480199987408752515e-04
1.923021524941738789e+03 1.061277017658903560e-02 2.480199987408752515e-04
1.923028041818263318e+03 9.659864079896850197e-03 2.480199987408752515e-04
1.923034713629842372e+03 1.053609637753514724e-02 2.480199987408752515e-04
1.923041189949911313e+03 8.493151934883759815e-03 2.480199987408752515e-04
1.923047851290486506e+03 1.101190543202701030e-02 2.480199987408752515e-04
1.923054378014999429e+03 8.500604905865452240e-03 2.480199987408752515e-04
1.923060947959772875e+03 7.412848328476917201e-03 2.480199987408752515e-04
1.923067565640547400e+03 8.756834930173248988e-03 2.480199987408752515e-04
1.923074044011534170e+03 9.617373098708366375e-03 2.480199987408752515e-04
1.923080752826463367e+03 8.624229986030542555e-03 2.480199987408752515e-04
1.923087228521988663e+03 8.516565352606732253e-03 2.480199987408752515e-04
1.923093850493968375e+03 7.735656633883234573e-03 2.480199987408752515e-04
1.923100415084434189e+03 8.284744484010640730e-03 2.480199987408752515e-04
1.923106945051829143e+03 9.103129687351082036e-03 2.480199987408752515e-04
1.923113601207025113e+03 8.690621746963231656e-03 2.480199987408752515e-04
1.923120076461367262e+03 8.409560217498385573e-03 2.480199987408752515e-04
1.923126749419061071e+03 1.005718824971617298e-02 2.480199987408752515e-04
1.923133261960164418e+03 8.664635500255896128e-03 2.480199987408752515e-04
1.923139842482292124e+03 1.030033660942429076e-02 2.480199987408752515e-04
1.923146447018883691e+03 9.149358554725126741e-03 2.480199987408752515e-04
1.923152934927280285e+03 9.884899185079646863e-03 2.480199987408752515e-04
1.923159631637433904e+03 1.076558948604353083e-02 2.480199987408752515e-04
1.923166106266398174e+03 1.083899582619005791e-02 2.480199987408752515e-04
1.923172736301132772e+03 1.019573261344337844e-02 2.480199987408752515e-04
1.923179290260698963e+03 9.440991963248107285e-03 2.480199987408752515e-04
1.923185827250461671e+03 8.530576057146618818e-03 2.480199987408752515e-04
1.923192473814607411e+03 1.121488086282791327e-02 2.480199987408752515e-04
1.923198948001796680e+03 1.087228870317480736e-02 2.480199987408752515e-04
1.923205626506562339e+03 1.194909715530698829e-02 2.480199987408752515e-04
1.923212130931131242e+03 1.029996005695404775e-02 2.480199987408752515e-04
1.923218715959501196e+03 1.045562572870201851e-02 2.480199987408752515e-04
1.923225313419849954e+03 8.468647879863521605e-03 2.480199987408752515e-04
1.923231804793479114e+03 9.140085310057135398e-03 2.480199987408752515e-04
1.923238495467862776e+03 9.534836306558120561e-03 2.480199987408752515e-04
1.923244969028839250e+03 1.057744796233434266e-02 2.480199987408752515e-04
1.923251601052606929e+03 8.955537141385708222e-03 2.480199987408752515e-04
1.923258150451821166e+03 7.877541370168505280e-03 2.480199987408752515e-04
1.923264688389164121e+03 7.464921306190887111e-03 2.480199987408752515e-04
1.923271331433873229e+03 7.728590572867646141e-03 2.480199987408752515e-04
1.923277804552481484e+03 7.641913349739794595e-03 2.480199987408752515e-04
1.923284482527985574e+03 8.563744287780098233e-03 2.480199987408752515e-04
1.923290984909178405e+03 7.508765366048575710e-03 2.480199987408752515e-04
1.923297568366391488e+03 8.737790469980981703e-03 2.480199987408752515e-04
1.923304164824721738e+03 8.287419698587258216e-03 2.480199987408752515e-04
1.923310653585117279e+03 1.067336697871534498e-02 2.480199987408752515e-04
1.923317344299019624e+03 7.917790674897477385e-03 2.480199987408752515e-04
1.923323816790579031e+03 7.853382390027405235e-03 2.480199987408752515e-04
1.923330444723366554e+03 8.489718396174874421e-03 2.480199987408752515e-04
1.923336995639065435e+03 7.703697351158278472e-03 2.480199987408752515e-04
1.923343528442908564e+03 5.854821888088215451e-03 2.480199987408752515e-04
1.923350174046082429e+03 6.682883778978807379e-03 2.480199987408752515e-04
1.923356646094679945e+03 5.654135477090145405e-03 2.480199987408752515e-04
1.923363317458296024e+03 6.360547722948212829e-03 2.480199987408752515e-04
1.923369823875560542e+03 7.359469047956430920e-03 2.480199987408752515e-04
1.923376399677921654e+03 7.714985740630983350e-03 2.480199987408752515e-04
1.923383001214747765e+03 6.072480836853095393e-03 2.480199987408752515e-04
1.923389481277146615e+03 6.975387575417955031e-03 2.480199987408752515e-04
1.923396178112150665e+03 5.270916275768552581e-03 2.480199987408752515e-04
1.923402649532863279e+03 6.812707976444634661e-03 2.480199987408752515e-04
1.923409267288359388e+03 7.211208214549400149e-03 2.480199987408752515e-04
1.923415825803671396e+03 6.910347683453397019e-03 2.480199987408752515e-04
1.923422347386635010e+03 4.853505894578246695e-03 2.480199987408752515e-04
1.923429001632471000e+03 5.090034928102699086e-03 2.480199987408752515e-04
1.923435472609627368e+03 4.915215875709584396e-03 2.480199987408752515e-04
1.923442131272425058e+03 5.510875974573600788e-03 2.480199987408752515e-04
1.923448647811507499e+03 5.039465582378045878e-03 2.480199987408752515e-04
1.923455209869018290e+03 5.968593829932629033e-03 2.480199987408752515e-04
1.923461822571155381e+03 4.685807906346602103e-03 2.480199987408752515e-04
1.923468293104507438e+03 5.005145241036079023e-03 2.480199987408752515e-04
1.923474991628321050e+03 4.793237986842582149e-03 2.480199987408752515e-04
1.923481467236910248e+03 4.407559176518990526e-03 2.480199987408752515e-04
1.923488068722497246e+03 3.234978380935428065e-03 2.480199987408752515e-04
1.923494640926855709e+03 4.124999969285642054e-03 2.480199987408752515e-04
1.923501145195251866e+03 3.479026592359914672e-03 2.480199987408752515e-04
1.923507814174251962e+03 1.716024998524722997e-03 2.480199987408752515e-04
1.923514284078532683e+03 2.808672924071848025e-03 2.480199987408752515e-04
1.923520923945273580e+03 3.995362033385928269e-03 2.480199987408752515e-04
1.923527456698225933e+03 4.244758797264843939e-03 2.480199987408752515e-04
1.923533998914576387e+03 3.696420387887392085e-03 2.480199987408752515e-04
1.923540628875145785e+03 2.446212804125640766e-03 2.480199987408752515e-04
1.923547098335026931e+03 1.253307133337573567e-03 2.480199987408752515e-04
1.923553775535546265e+03 1.156132047735796472e-03 2.480199987408752515e-04
1.923560269883917954e+03 1.076198612250899066e-03 2.480199987408752515e-04
1.923566849000662387e+03 1.509860419152129693e-03 2.480199987408752515e-04
1.923573440989810706e+03 1.726304927218573308e-03 2.480199987408752515e-04
1.923579921843634565e+03 1.333350349355406656e-03 2.480199987408752515e-04
1.923586611652613101e+03 2.000729008693841139e-04 2.480199987408752515e-04
1.923593080482583218e+03 8.370913378069873376e-04 2.480199987408752515e-04
1.923599695451708840e+03 2.130768846575563889e-04 2.480199987408752515e-04
1.923606250516897717e+03 1.116395118154340756e-04 2.480199987408752515e-04
1.923612766789458419e+03 7.657338635680147271e-04 2.480199987408752515e-04
1.923619420107897668e+03 9.044238606818284440e-04 2.480199987408752515e-04
1.923625888492872491e+03 4.079477665316665665e-04 2.480199987408752515e-04
1.923632538265913126e+03 1.072520448041871816e-03 2.480199987408752515e-04
1.923639057455058037e+03 2.169642760614371021e-04 2.480199987408752515e-04
1.923645608097704098e+03 1.657248064922484544e-03 2.480199987408752515e-04
1.923652225973703935e+03 1.548131736750006171e-03 2.480199987408752515e-04
1.923658693913435627e+03 1.984359478394585440e-03 2.480199987408752515e-04
1.923665377441472174e+03 6.532779683412321368e-04 2.480199987408752515e-04
1.923671861802940839e+03 -4.679264609677715684e-04 2.480199987408752515e-04
1.923678445766568075e+03 1.538585277670652830e-03 2.480199987408752515e-04
1.923685029248681985e+03 7.127575719617542781e-04 2.480199987408752515e-04
1.923691513468496396e+03 3.004151137278086945e-04 2.480199987408752515e-04
1.923698196250565843e+03 8.258605248289677039e-05 2.480199987408752515e-04
1.923704663559195524e+03 -3.843149384191982721e-04 2.480199987408752515e-04
1.923711279794245229e+03 -5.036832545535697330e-04 2.480199987408752515e-04
1.923717829931478491e+03 1.184144762471451250e-03 2.480199987408752515e-04
1.923724345988440291e+03 1.539979225699936519e-03 2.480199987408752515e-04
1.923730995859680888e+03 6.563612974278369705e-04 2.480199987408752515e-04
1.923737462722469672e+03 1.271477436496132015e-03 2.480199987408752515e-04
1.923744110178930669e+03 9.815903272562464740e-04 2.480199987408752515e-04
1.923750628020744443e+03 1.102143926907402267e-03 2.480199987408752515e-04
1.923757174864655553e+03 -1.099671232465458974e-03 2.480199987408752515e-04
1.923763792874711726e+03 -2.210291379469207004e-03 2.480199987408752515e-04
1.923770259291411321e+03 -2.976405696567541170e-04 2.480199987408752515e-04
1.923776936918817228e+03 1.762008319281709381e-05 2.480199987408752515e-04
1.923783423515124696e+03 2.031073765518236901e-04 2.480199987408752515e-04
1.923790000095333653e+03 -3.885427549582191713e-04 2.480199987408752515e-04
1.923796587294305255e+03 -4.255681982738396501e-04 2.480199987408752515e-04
1.923803062647656361e+03 5.805896655487420479e-04 2.480199987408752515e-04
1.923809750628860456e+03 1.666185871758438589e-03 2.480199987408752515e-04
1.923816216413266375e+03 2.389646858923471888e-03 2.480199987408752515e-04
1.923822821678666969e+03 1.020389121255325677e-03 2.480199987408752515e-04
1.923829379117107237e+03 -5.948695329223877915e-04 2.480199987408752515e-04
1.923835882720742347e+03 5.975237843459645657e-04 2.480199987408752515e-04
1.923842541376097870e+03 -2.348641020474611860e-05 2.480199987408752515e-04
1.923849006713816379e+03 -1.005246534323410174e-03 2.480199987408752515e-04
