# Wlen(nm) Transmission Continuum
2.167780768257051932e+03 9.918932837399125901e-01 5.144995227155448880e-01
2.167787635326396867e+03 9.909932401620202835e-01 5.144924460230880792e-01
2.167794550637744123e+03 9.903024899718904095e-01 5.144854410186090465e-01
2.167801386208547228e+03 9.899721483703953773e-01 5.144784269957651812e-01
2.167808221653055170e+03 9.899870157325956210e-01 5.144714039644995296e-01
2.167815056971254307e+03 9.901548409308320586e-01 5.144643719347551380e-01
2.167821892163129633e+03 9.902109199261504013e-01 5.144573108332290978e-01
2.167828736469848536e+03 9.899586301951996958e-01 5.144501656351255781e-01
2.167835672615532985e+03 9.893402185938626747e-01 5.144431065734579311e-01
2.167842507377222773e+03 9.883923203123284873e-01 5.144360385533680580e-01
2.167849342012528268e+03 9.871032314973885446e-01 5.144289615847948971e-01
2.167856176521436737e+03 9.852779509572694439e-01 5.144218756776730572e-01
2.167863010903933173e+03 9.825413609357857014e-01 5.144147728777419548e-01
2.167869845160003479e+03 9.785040279835112154e-01 5.144075651936178550e-01
2.167876774731036676e+03 9.730243983090121063e-01 5.144004484744538752e-01
2.167883623378820630e+03 9.664139219983146623e-01 5.143933268184377461e-01
2.167890457204370705e+03 9.594667870603887927e-01 5.143861962738375260e-01
2.167897290903432804e+03 9.533503222934937016e-01 5.143790568505854921e-01
2.167904124475995559e+03 9.494081053270759796e-01 5.143719085586102580e-01
2.167910957922043508e+03 9.488040326302713545e-01 5.143646493942458653e-01
2.167917860451053912e+03 9.519876203194266306e-01 5.143574688997025746e-01
2.167924734209872440e+03 9.582981743368834682e-01 5.143502939688502362e-01
2.167931567225111394e+03 9.661491852988264295e-01 5.143431102092790308e-01
2.167938400113775060e+03 9.737778126722181904e-01 5.143359176309130198e-01
2.167945232875848887e+03 9.799962803915089893e-01 5.143287162436753768e-01
2.167952065511318779e+03 9.844409816111598932e-01 5.143214242734081010e-01
2.167958939012343308e+03 9.873305887920885704e-01 5.143141700258926363e-01
2.167965839866908482e+03 9.890891560597223631e-01 5.143069421810682051e-01
2.167972672071280158e+03 9.900901767208073467e-01 5.142997055673503848e-01
2.167979504148987417e+03 9.905752632132035496e-01 5.142924601946599061e-01
2.167986336100017070e+03 9.906980077972773469e-01 5.142852060729129482e-01
2.167993167924354566e+03 9.905909221966417988e-01 5.142778787730412082e-01
2.168000010410269169e+03 9.904038562524565270e-01 5.142705593418221977e-01
2.168006940346452666e+03 9.902949951342554513e-01 5.142632736301372409e-01
2.168013771739402273e+03 9.903709105830108550e-01 5.142559845228720228e-01
2.168020603005598332e+03 9.906270753612628210e-01 5.142486867164173248e-01
2.168027434145027655e+03 9.909441221737199657e-01 5.142413802206855511e-01
2.168034265157675691e+03 9.911352509206996508e-01 5.142340197326888962e-01
2.168041096043529251e+03 9.910168292829195646e-01 5.142266343929777772e-01
2.168048014241206147e+03 9.904705693966695534e-01 5.142192904896892847e-01
2.168054866226000286e+03 9.895019144905883302e-01 5.142119492492458477e-01
2.168061696680129444e+03 9.882934478430470682e-01 5.142045993693595829e-01
2.168068527007401826e+03 9.871979920695009847e-01 5.141972408599375655e-01
2.168075357207805155e+03 9.866090520080668114e-01 5.141898496556209786e-01
2.168082187281323968e+03 9.867501669756050253e-01 5.141823941871803694e-01
2.168089070174042263e+03 9.875436708880251935e-01 5.141749978144825040e-01
2.168095955527596288e+03 9.886804973024667653e-01 5.141676019184568958e-01
2.168102785169101026e+03 9.898294349992948771e-01 5.141602003252432329e-01
2.168109614683660766e+03 9.908032824481753931e-01 5.141527901621976149e-01
2.168116444071261412e+03 9.915748588059895008e-01 5.141453707480259094e-01
2.168123273331889322e+03 9.921903638902099809e-01 5.141378399526185250e-01
2.168130118928843785e+03 9.926885029651618675e-01 5.141303987284178145e-01
2.168137039640707826e+03 9.930789921496036010e-01 5.141229447010732256e-01
2.168143868469030622e+03 9.933590218071007838e-01 5.141154917544056291e-01
2.168150697170319745e+03 9.935339514054809529e-01 5.141080302975735705e-01
2.168157525744562463e+03 9.936162415891311994e-01 5.141005603404708024e-01
2.168164354191741950e+03 9.936165074157344845e-01 5.140930021825180773e-01
2.168171182511845927e+03 9.935352557206693636e-01 5.140854902870813925e-01
2.168178096550464033e+03 9.933632541894062973e-01 5.140779814641531775e-01
2.168184946576435323e+03 9.930936138490530363e-01 5.140704758257645945e-01
2.168191774463896763e+03 9.927436353781657896e-01 5.140629634347546606e-01
2.168198602224221304e+03 9.923728167621880258e-01 5.140554426030989887e-01
2.168205429857395302e+03 9.920754532005785498e-01 5.140478610512730917e-01
2.168212257363404206e+03 9.919386530771829857e-01 5.140402705924296267e-01
2.168219129808449452e+03 9.919909637184637363e-01 5.140327184568331820e-01
2.168226019487826306e+03 9.921844069695761048e-01 5.140251547068181992e-01
2.168232846560902544e+03 9.924258776894970824e-01 5.140175917410081396e-01
2.168239673506752297e+03 9.926291142029528558e-01 5.140100203941412316e-01
2.168246500325362376e+03 9.927464502081347897e-01 5.140024180666526998e-01
2.168253327016717776e+03 9.927672156672721071e-01 5.139947471546769675e-01
2.168260155873695112e+03 9.926974716553068623e-01 5.139871506617655905e-01
2.168267087199714297e+03 9.925427380187771265e-01 5.139795324068588966e-01
2.168273913457846902e+03 9.923038294354369349e-01 5.139719173821801768e-01
2.168280739588662982e+03 9.919857932393978395e-01 5.139642958792129956e-01
2.168287565592150258e+03 9.916120793493692354e-01 5.139566660646123220e-01
2.168294391468294634e+03 9.912281388252778269e-01 5.139489315108116685e-01
2.168301217217079738e+03 9.908834351802267015e-01 5.139412756701661200e-01
2.168308107232100156e+03 9.905982071120142951e-01 5.139336156804465983e-01
2.168314975151236922e+03 9.903373497759395683e-01 5.139259425226895273e-01
2.168321800466461355e+03 9.900152464185795198e-01 5.139182712225048855e-01
2.168328625654267398e+03 9.895340159770286137e-01 5.139105916701950383e-01
2.168335450714640501e+03 9.888367535172802869e-01 5.139028414112781773e-01
2.168342275647566112e+03 9.879540994212648863e-01 5.138951016230186575e-01
2.168349117768731958e+03 9.870153615282496462e-01 5.138873973149069574e-01
2.168356031637577871e+03 9.861927242688879325e-01 5.138796727287894273e-01
2.168362856136651317e+03 9.855980776713114677e-01 5.138719485867853098e-01
2.168369680508217243e+03 9.852101721557064984e-01 5.138642196553797614e-01
2.168376504752259734e+03 9.849138179934489035e-01 5.138564564151617553e-01
2.168383328868766512e+03 9.846287785260985359e-01 5.138486306823466521e-01
2.168390152857722114e+03 9.844032003799719766e-01 5.138408771751290516e-01
2.168397051152812764e+03 9.843715244674692277e-01 5.138331124716315479e-01
2.168403906595734952e+03 9.846176994985271769e-01 5.138253301333942646e-01
2.168410730150500513e+03 9.850817347635211219e-01 5.138175521812791136e-01
2.168417553577654417e+03 9.855920807852424081e-01 5.138097661057969834e-01
2.168424376877180748e+03 9.859740298792512014e-01 5.138018776296857659e-01
2.168431200049068138e+03 9.861322859391780105e-01 5.137940626606928296e-01
2.168438046139054677e+03 9.860581533818458810e-01 5.137862522190932424e-01
2.168444951840212070e+03 9.857895208890321559e-01 5.137784244862538818e-01
2.168451774577617016e+03 9.853714112739672126e-01 5.137705914075714198e-01
2.168458597187320720e+03 9.848362473400441575e-01 5.137627567289250186e-01
2.168465419669308176e+03 9.842006047133439184e-01 5.137548605833082149e-01
2.168472242023566196e+03 9.834699475935583246e-01 5.137469559305387623e-01
2.168479064250079773e+03 9.826412185382228381e-01 5.137390970655029143e-01
2.168485961523533206e+03 9.817051926921336324e-01 5.137312301761433053e-01
2.168492813786062925e+03 9.806468769991428802e-01 5.137233401902900898e-01
2.168499635577756180e+03 9.794437233760047157e-01 5.137154565685879692e-01
2.168506457241644057e+03 9.780639253571720149e-01 5.137075555767374180e-01
2.168513278777712003e+03 9.764688518986481824e-01 5.136995591421783525e-01
2.168520100185947285e+03 9.746221228293023842e-01 5.136916522114745032e-01
2.168526940937574636e+03 9.725018135588947565e-01 5.136837373157734365e-01
2.168533847772333047e+03 9.701041891616611901e-01 5.136758097056207673e-01
2.168540668745453786e+03 9.674224919638652054e-01 5.136678677813797389e-01
2.168547489590680925e+03 9.644032548413185024e-01 5.136599290343577540e-01
2.168554310307998549e+03 9.609229174884641456e-01 5.136519102472767440e-01
2.168561130897393014e+03 9.568245076262777982e-01 5.136439198128567307e-01
2.168567951358849768e+03 9.520126831918747090e-01 5.136359572683111274e-01
2.168574838297130555e+03 9.465306549418744941e-01 5.136279868278917915e-01
2.168581696686906525e+03 9.405195995046931046e-01 5.136199986003683327e-01
2.168588516712910405e+03 9.340449872525951047e-01 5.136120063045133133e-01
2.168595336610915638e+03 9.269038445672094229e-01 5.136039882109224575e-01
2.168602156380908127e+03 9.185652340840676500e-01 5.135959020240672412e-01
2.168608976022872866e+03 9.082725178484182260e-01 5.135878921879460934e-01
2.168615802117126350e+03 8.951992439563404291e-01 5.135798745151972655e-01
2.168622719398601021e+03 8.785317902460009210e-01 5.135718490156463423e-01
2.168629538604820027e+03 8.574726509653363138e-01 5.135638009835208351e-01
2.168636357682951711e+03 8.312516210898472924e-01 5.135557584749836924e-01
2.168643176632979703e+03 7.992531189760877508e-01 5.135476276787979133e-01
2.168649995454890359e+03 7.613306200932187240e-01 5.135395442274306443e-01
2.168656814148670037e+03 7.183246450214766377e-01 5.135314796793513104e-01
2.168663681426402491e+03 6.726478542222726897e-01 5.135234073636726349e-01
2.168670555262895505e+03 6.286085932906522178e-01 5.135153242957943842e-01
2.168677373520589754e+03 5.920306545724555169e-01 5.135072232778991053e-01
2.168684191650091179e+03 5.689379285631753769e-01 5.134990988673283629e-01
2.168691009651386139e+03 5.636451538992137689e-01 5.134909155380851242e-01
2.168697827524460536e+03 5.771605882167726298e-01 5.134828044714405682e-01
2.168704645269298453e+03 6.068057018567406535e-01 5.134746856963638972e-01
2.168711551044438238e+03 6.472710343340459804e-01 5.134665592226673736e-01
2.168718384120315022e+03 6.924718579806957708e-01 5.134584180559511601e-01
2.168725201428727814e+03 7.372290472575782072e-01 5.134502669228397931e-01
2.168732018608842736e+03 7.781337724224418606e-01 5.134420351048147868e-01
2.168738835660647510e+03 8.135649268458360339e-01 5.134338510411178280e-01
2.168745652584125764e+03 8.432158796119356703e-01 5.134256861631409929e-01
2.168752490864072115e+03 8.675290264858601663e-01 5.134175136456673449e-01
2.168759389478605954e+03 8.872599354869817878e-01 5.134093334985010415e-01
2.168766205965365771e+03 9.032186718879474663e-01 5.134011350829832399e-01
2.168773022323739042e+03 9.161414180489575454e-01 5.133929097521617857e-01
2.168779838553710761e+03 9.266441260196219831e-01 5.133846215365984733e-01
2.168786654655266830e+03 9.352140533503436881e-01 5.133764109119860475e-01
2.168793470628392697e+03 9.422198476655528898e-01 5.133681927069623230e-01
2.168800342392775747e+03 9.479322338167028850e-01 5.133599669313260172e-01
2.168807205256484394e+03 9.525597171593251922e-01 5.133517335948751814e-01
2.168814020792551673e+03 9.563000072727972922e-01 5.133434787936268506e-01
2.168820836200126450e+03 9.593891668805978323e-01 5.133351547074096466e-01
2.168827651479195993e+03 9.621054388423757597e-01 5.133268620894443357e-01
2.168834466629745748e+03 9.647036690445713880e-01 5.133185985528668782e-01
2.168841281651761165e+03 9.673208816578650060e-01 5.133103275047176117e-01
2.168848184209241481e+03 9.699358109909393955e-01 5.133020489547903686e-01
2.168855014011753156e+03 9.724240146059421885e-01 5.132937627181672902e-01
2.168861828596368468e+03 9.746596224300700939e-01 5.132854430267551615e-01
2.168868643052387142e+03 9.765835472871654543e-01 5.132770418406196189e-01
2.168875457379795989e+03 9.782063122926601961e-01 5.132687333282506259e-01
2.168882271578580003e+03 9.795741648050543260e-01 5.132604173633157352e-01
2.168889099976701800e+03 9.807375675429107487e-01 5.132520939556002304e-01
2.168896001977818287e+03 9.817346065626778584e-01 5.132437631148905055e-01
2.168902815738907975e+03 9.825851234429224812e-01 5.132354222950139544e-01
2.168909629371311439e+03 9.832937289360103028e-01 5.132270086237565865e-01
2.168916442875014127e+03 9.838602282059660808e-01 5.132185991765471078e-01
2.168923256250002851e+03 9.842973158115490007e-01 5.132102386503192282e-01
2.168930069496261694e+03 9.846404635970573693e-01 5.132018707402710156e-01
2.168936923664688038e+03 9.849385517547171176e-01 5.131934954561830908e-01
2.168943797624213857e+03 9.852323939672571473e-01 5.131851128078332991e-01
2.168950610432436861e+03 9.855457535710250294e-01 5.131767183061585191e-01
2.168957423111869048e+03 9.858994172663592126e-01 5.131682130355827987e-01
2.168964235662495412e+03 9.863256272430632743e-01 5.131597935074829753e-01
2.168971048084303675e+03 9.868548122723598270e-01 5.131513814503251281e-01
2.168977860377277011e+03 9.874831757037079161e-01 5.131429620780445511e-01
2.168984737619388397e+03 9.881591198997973224e-01 5.131345354004129833e-01
2.168991586232227291e+03 9.888069421894346567e-01 5.131261014272021637e-01
2.168998398086823272e+03 9.893648363125659984e-01 5.131176298180857298e-01
2.169005209812524299e+03 9.898043955033071217e-01 5.131090840751216797e-01
2.169012021409315366e+03 9.901239090426520173e-01 5.131006282258432361e-01
2.169018832877181467e+03 9.903289435942260743e-01 5.130921651203214084e-01
2.169025644216108503e+03 9.904197252026125664e-01 5.130836947683222737e-01
2.169032541833436881e+03 9.903927248940017636e-01 5.130752171796106875e-01
2.169039367796342049e+03 9.902541847403532049e-01 5.130667323639515054e-01
2.169046178696550214e+03 9.900316920335484605e-01 5.130581722096038133e-01
2.169052989467757470e+03 9.897673562719738749e-01 5.130496132054589431e-01
2.169059800109949720e+03 9.894800647212694811e-01 5.130411067214137866e-01
2.169066610623112865e+03 9.891307205436520311e-01 5.130325930497280362e-01
2.169073425069716905e+03 9.886343878316655731e-01 5.130240722001601084e-01
2.169080332236885170e+03 9.879410809772384283e-01 5.130155441824674201e-01
2.169087142311033858e+03 9.871353945096913440e-01 5.130070090064069444e-01
2.169093952256091598e+03 9.864553808910935251e-01 5.129983637230287608e-01
2.169100762072042926e+03 9.861750774316415669e-01 5.129897890182799625e-01
2.169107571758876020e+03 9.864152005497570652e-01 5.129812323813545127e-01
2.169114381316574509e+03 9.870415211274671252e-01 5.129726686253384127e-01
2.169121211102311463e+03 9.877453085530191190e-01 5.129640977599840834e-01
2.169128100652430476e+03 9.882450661889906618e-01 5.129555197950419476e-01
2.169134909770771628e+03 9.884581568851612543e-01 5.129469190498842091e-01
2.169141718759917239e+03 9.885292055269992995e-01 5.129382235165567128e-01
2.169148527619852302e+03 9.887113140319105931e-01 5.129296148984719972e-01
2.169155336350561356e+03 9.891893327741740904e-01 5.129210085901846350e-01
2.169162144952031667e+03 9.899693548107293406e-01 5.129123952313070500e-01
2.169168987373137952e+03 9.909015349761214342e-01 5.129037748315840028e-01
2.169175862008255535e+03 9.917974254970433057e-01 5.128951474007594769e-01
2.169182670170025631e+03 9.925311647656995806e-01 5.128864683560889759e-01
2.169189478202495138e+03 9.930693529623555449e-01 5.128777525606378340e-01
2.169196286105648596e+03 9.934407348181912845e-01 5.128690942282908560e-01
2.169203093879471908e+03 9.936933394240312634e-01 5.128604387297936995e-01
2.169209901523950975e+03 9.938684928356702475e-01 5.128517762491555665e-01
2.169216753874806273e+03 9.939933059978571794e-01 5.128431067961141121e-01
2.169223616298818797e+03 9.940841973857428293e-01 5.128344303804071025e-01
2.169230423503254769e+03 9.941498901941706601e-01 5.128256761410917575e-01
2.169237230578284652e+03 9.941938903277126593e-01 5.128169384549733367e-01
2.169244037523893439e+03 9.942157733351526527e-01 5.128082303873494618e-01
2.169250844340067033e+03 9.942110644069896974e-01 5.127995261794281445e-01
2.169257651026790427e+03 9.941696842926096567e-01 5.127908150577646929e-01
2.169264510599920413e+03 9.940747474362013891e-01 5.127820970320891014e-01
2.169271363518580529e+03 9.938987513501187365e-01 5.127733721121316979e-01
2.169278169764917948e+03 9.936060227759970775e-01 5.127645458353531360e-01
2.169284975881743776e+03 9.931678299898417661e-01 5.127557845912955603e-01
2.169291781869043007e+03 9.925946873241320301e-01 5.127470267526239578e-01
2.169298587726801998e+03 9.919710530702443574e-01 5.127382743156974065e-01
2.169305393455005742e+03 9.914550751529105366e-01 5.127295150333757157e-01
2.169312257541078452e+03 9.912158411060518759e-01 5.127207489153819964e-01
2.169319103661994177e+03 9.913364863750054878e-01 5.127119725869893063e-01
2.169325908949467703e+03 9.917598163150960211e-01 5.127030842525135412e-01
2.169332714107324136e+03 9.923251315033182474e-01 5.126942943587976531e-01
2.169339519135548926e+03 9.928616786128691141e-01 5.126854866984438264e-01
2.169346324034127974e+03 9.932610771555440143e-01 5.126766865125627071e-01
2.169353128803045820e+03 9.934883754589741711e-01 5.126678795495831498e-01
2.169359994690872099e+03 9.935507011389002052e-01 5.126590658192210492e-01
2.169366836723507276e+03 9.934608988692475995e-01 5.126502240126533660e-01
2.169373641051351115e+03 9.932185902226507990e-01 5.126413059886514301e-01
2.169380445249472814e+03 9.928085661770001957e-01 5.126324711441280213e-01
2.169387249317856913e+03 9.922102099547688292e-01 5.126236135964949980e-01
2.169394053256489769e+03 9.913987128521533077e-01 5.126147661413421597e-01
2.169400857065356831e+03 9.903249712503371383e-01 5.126059119773368478e-01
2.169407722041883972e+03 9.888687002985612207e-01 5.125970511141865193e-01
2.169414562697565088e+03 9.867949631356894846e-01 5.125881471227503594e-01
2.169421366065013444e+03 9.837785819482230965e-01 5.125791970864711500e-01
2.169428169302633250e+03 9.795599542924710024e-01 5.125703161652198636e-01
2.169434972410410865e+03 9.742138575400943745e-01 5.125614129849122014e-01
2.169441775388330825e+03 9.683901461640478381e-01 5.125525165707052189e-01
2.169448578236379490e+03 9.632998327021689011e-01 5.125436156849373370e-01
2.169455439586696230e+03 9.603079057909510441e-01 5.125347081682128936e-01
2.169462281578606053e+03 9.602855201530635654e-01 5.125257453331261148e-01
2.169469083984890403e+03 9.631453480502265574e-01 5.125167609130905078e-01
2.169475886261242067e+03 9.679171450492867201e-01 5.125078335444069877e-01
2.169482688407646037e+03 9.733039818992673675e-01 5.124988874882546730e-01
2.169489490424086853e+03 9.782890699314505945e-01 5.124899411666679061e-01
2.169496292310548597e+03 9.824045971946540057e-01 5.124809940380331552e-01
2.169503147317880121e+03 9.856220320821869052e-01 5.124720403465777840e-01
2.169509993361063607e+03 9.880957181857525917e-01 5.124630220558252791e-01
2.169516794805418613e+03 9.899823165158200267e-01 5.124540008329692142e-01
2.169523596119734066e+03 9.913922884355336196e-01 5.124450274955346663e-01
2.169530397303995869e+03 9.924106469879366843e-01 5.124360396342630963e-01
2.169537198358188107e+03 9.931183786800034108e-01 5.124270432925934760e-01
2.169543999282297136e+03 9.935911938053667569e-01 5.124180503996182967e-01
2.169550845228001890e+03 9.938903384732870050e-01 5.124090510119065911e-01
2.169557698039369825e+03 9.940557734761196196e-01 5.123999806991016426e-01
2.169564498521025598e+03 9.941029440182501675e-01 5.123909202079166558e-01
2.169571298872535863e+03 9.940230440779915799e-01 5.123819013800394728e-01
2.169578099093887886e+03 9.937786533445311932e-01 5.123728727990314313e-01
2.169584899185063932e+03 9.933052615598987334e-01 5.123638263091890854e-01
2.169591699146050814e+03 9.925318566659516728e-01 5.123547881300297702e-01
2.169598533309622326e+03 9.914363389563003448e-01 5.123457435241675073e-01
2.169605395607948594e+03 9.901229509946171126e-01 5.123366246674045943e-01
2.169612195126137067e+03 9.888612101700098300e-01 5.123275223970817915e-01
2.169618994514074075e+03 9.880137935752875133e-01 5.123184585567015503e-01
2.169625793771745066e+03 9.878590174343813146e-01 5.123093883285576577e-01
2.169632592899135489e+03 9.884270437294577771e-01 5.123002956047159051e-01
2.169639391896231245e+03 9.894818944194331278e-01 5.122912105869465993e-01
2.169646211555294485e+03 9.906571447370664529e-01 5.122821212406699631e-01
2.169653086061219710e+03 9.916251463737048022e-01 5.122729573613833409e-01
2.169659884615170540e+03 9.921812600332577947e-01 5.122638107569514876e-01
2.169666683038764404e+03 9.922217133661392907e-01 5.122547023816396150e-01
2.169673481331987205e+03 9.916851167831651770e-01 5.122455876865155133e-01
2.169680279494822571e+03 9.905436502382509723e-01 5.122364564443251389e-01
2.169687077527255951e+03 9.888726211865619398e-01 5.122273211253846048e-01
2.169693879957565059e+03 9.869549813831917096e-01 5.122181875160585207e-01
2.169700769393600240e+03 9.852960874179640394e-01 5.122089821778773588e-01
2.169707566982543995e+03 9.844588568807937090e-01 5.121997886413522938e-01
2.169714364441023918e+03 9.847759211325519679e-01 5.121906362083082920e-01
2.169721161769025912e+03 9.861504627654149591e-01 5.121814775233526351e-01
2.169727958966534970e+03 9.881181794401070473e-01 5.121723088943335167e-01
2.169734756033536996e+03 9.901184843395294255e-01 5.121631230976937399e-01
2.169741552970016983e+03 9.917535179245624555e-01 5.121539457023147612e-01
2.169748431138127671e+03 9.928731613945747103e-01 5.121447025099183925e-01
2.169755242222665402e+03 9.934999299820092000e-01 5.121354594014436712e-01
2.169762038715260132e+03 9.937164792112803680e-01 5.121262633874977821e-01
2.169768835077271888e+03 9.936044878704176631e-01 5.121170611894877434e-01
2.169775631308683842e+03 9.932506684513470185e-01 5.121078528170691646e-01
2.169782427409482352e+03 9.927835295377742675e-01 5.120986233612716543e-01
2.169789223379652867e+03 9.923816243087077993e-01 5.120893991487520669e-01
2.169796078494906851e+03 9.922199009849270723e-01 5.120801217467302324e-01
2.169802910329940914e+03 9.923849043553153448e-01 5.120708263857186582e-01
2.169809705855880111e+03 9.928274126738054761e-01 5.120615872673279778e-01
2.169816501251128102e+03 9.933976868005112149e-01 5.120523420326709152e-01
2.169823296515671700e+03 9.939315418230150190e-01 5.120430906913955305e-01
2.169830091649495444e+03 9.943175146771272566e-01 5.120338261482585418e-01
2.169836886652582962e+03 9.945065538570393437e-01 5.120245512020142886e-01
2.169843715984859045e+03 9.944814382149963494e-01 5.120152432737148374e-01
2.169850571298772593e+03 9.942309483976705664e-01 5.120058929399965431e-01
2.169857365857282730e+03 9.937567020882481783e-01 5.119966111932492403e-01
2.169864160284996160e+03 9.931103543746905293e-01 5.119873233979805871e-01
2.169870954581896513e+03 9.924254363796927159e-01 5.119780295638315382e-01
2.169877748747971964e+03 9.918924069972052671e-01 5.119687297004408277e-01
2.169884542783206143e+03 9.916723394011784931e-01 5.119594066194583792e-01
2.169891343600505934e+03 9.918096449493376543e-01 5.119500704724633255e-01
2.169898225123553857e+03 9.922216875075114961e-01 5.119406624074256396e-01
2.169905018713862319e+03 9.927705459523922249e-01 5.119313385080361822e-01
2.169911812173267208e+03 9.933438784593885407e-01 5.119220086278196691e-01
2.169918605501753973e+03 9.938821139403413163e-01 5.119126727764095053e-01
2.169925398699308516e+03 9.943598147993488734e-01 5.119033309634370976e-01
2.169932191765914013e+03 9.947642708604699235e-01 5.118939751623259315e-01
2.169938984701558638e+03 9.950902918828098409e-01 5.118846067207417638e-01
2.169945848430946626e+03 9.953408129552313577e-01 5.118751381284782909e-01
2.169952664420011388e+03 9.955245784818883559e-01 5.118657725517901103e-01
2.169959456910334666e+03 9.956521893580092541e-01 5.118564010619174320e-01
2.169966249269632954e+03 9.957328695153312426e-01 5.118470236684855568e-01
2.169973041497891700e+03 9.957742057735312624e-01 5.118376403811193409e-01
2.169979833595095897e+03 9.957818287503794608e-01 5.118282512094433079e-01
2.169986625561230994e+03 9.957587434153888362e-01 5.118188392346909588e-01
2.169993454934944566e+03 9.957040226265501115e-01 5.118093414730524593e-01
2.170000302970116081e+03 9.956117663487892289e-01 5.117999166619304763e-01
2.170007094490582404e+03 9.954700038974371168e-01 5.117905040373202930e-01
2.170013885879917780e+03 9.952608614784443919e-01 5.117810855767346290e-01
2.170020677138106294e+03 9.949637171903226163e-01 5.117716612897912354e-01
2.170027468265133393e+03 9.945627015834805906e-01 5.117622311861048656e-01
2.170034259260985436e+03 9.940572436707513226e-01 5.117527889271590302e-01
2.170041051541128127e+03 9.934709481683549059e-01 5.117432651622846329e-01
2.170047934358555722e+03 9.928540397237617388e-01 5.117337741731972089e-01
2.170054724908391108e+03 9.922738516106288653e-01 5.117243208883965888e-01
2.170061515326987774e+03 9.917939343872668179e-01 5.117148618351513578e-01
2.170068305614331621e+03 9.914499801490397335e-01 5.117053970230709403e-01
2.170075095770406733e+03 9.912382216181899741e-01 5.116959264617668701e-01
2.170081885795199923e+03 9.911291346462517415e-01 5.116864501608462401e-01
2.170088675688695730e+03 9.910947269423833195e-01 5.116769135056569162e-01
2.170095521132145223e+03 9.911157343225623917e-01 5.116673484176460507e-01
2.170102348158136010e+03 9.911469658344839173e-01 5.116578549468271397e-01
2.170109137605218621e+03 9.910780626763331380e-01 5.116483557750430844e-01
2.170115926920941092e+03 9.907537986098967631e-01 5.116388509118967587e-01
2.170122716105288873e+03 9.900730697005936110e-01 5.116293403669915918e-01
2.170129505158247866e+03 9.891080702402523794e-01 5.116198241499274602e-01
2.170136294079801701e+03 9.881386574791375388e-01 5.116102919998617438e-01
2.170143096576355219e+03 9.875392225414816316e-01 5.116006427246460042e-01
2.170149964234188246e+03 9.875759128418775123e-01 5.115911095416085796e-01
2.170156752708980093e+03 9.882646229518378123e-01 5.115815707250332967e-01
2.170163541052305391e+03 9.893939482933291618e-01 5.115720262845161459e-01
2.170170329264149132e+03 9.906710167695340630e-01 5.115624762296522299e-01
2.170177117344495400e+03 9.918590683732698698e-01 5.115529205700373172e-01
2.170183905293330554e+03 9.928288206532395188e-01 5.115433593152625136e-01
2.170190693110640495e+03 9.935413372470691673e-01 5.115336987968052140e-01
2.170197542118742149e+03 9.940113794348112153e-01 5.115240879990442524e-01
2.170204360632638782e+03 9.942771074132579212e-01 5.115145100110514154e-01
2.170211148002789287e+03 9.943787984185489259e-01 5.115049264664852657e-01
2.170217935241350460e+03 9.943469581046364691e-01 5.114953373749342447e-01
2.170224722348308205e+03 9.941945644416946282e-01 5.114857427459841288e-01
2.170231509323646605e+03 9.939138716944786456e-01 5.114761425892219160e-01
2.170238296167353383e+03 9.934764858536736520e-01 5.114664906846335679e-01
2.170245096366615144e+03 9.928327257018801921e-01 5.114567991370120303e-01
2.170251961370554909e+03 9.919123274617278607e-01 5.114471769563390113e-01
2.170258747766752549e+03 9.906297270234489805e-01 5.114375547806705447e-01
2.170265534031253083e+03 9.888792585886773123e-01 5.114279271253270309e-01
2.170272320164043776e+03 9.865075015553899096e-01 5.114182939998863642e-01
2.170279106165109170e+03 9.832813624145462228e-01 5.114086554139269936e-01
2.170285892034433800e+03 9.789003810252092652e-01 5.113990079808969913e-01
2.170292677772002662e+03 9.731567158014610142e-01 5.113892491040703536e-01
2.170299517821235895e+03 9.662245023299662616e-01 5.113795755551183708e-01
2.170306340338549944e+03 9.588290740156161229e-01 5.113699145472415664e-01
2.170313125628212219e+03 9.520680297096374423e-01 5.113602488006245839e-01
2.170319910786057335e+03 9.469128250610771014e-01 5.113505776511613199e-01
2.170326695812068465e+03 9.438027133726240026e-01 5.113409011084217859e-01
2.170333480706232876e+03 9.427356975562416475e-01 5.113312191819767705e-01
2.170340265468534199e+03 9.437259728328679653e-01 5.113214621733460641e-01
2.170347050838346604e+03 9.470225834704133483e-01 5.113117230647210576e-01
2.170353925712533055e+03 9.527437051379537003e-01 5.113020090836690734e-01
2.170360710026578545e+03 9.603412676315191687e-01 5.112923057179245001e-01
2.170367494208697281e+03 9.685763494815490260e-01 5.112825970165305600e-01
2.170374278258875620e+03 9.760930478860634363e-01 5.112728829890519355e-01
2.170381062177099466e+03 9.820390173407561596e-01 5.112631636450514216e-01
2.170387845963352902e+03 9.862432412257934322e-01 5.112534193647143566e-01
2.170394629617622286e+03 9.889835798732626859e-01 5.112435964143106082e-01
2.170401448165995134e+03 9.906770289022791554e-01 5.112338543677545921e-01
2.170408287220693637e+03 9.916930463638116144e-01 5.112241011916217603e-01
2.170415070426306556e+03 9.923095035634339478e-01 5.112143554100158083e-01
2.170421853499873123e+03 9.927360696909623972e-01 5.112046043694626896e-01
