# Wlen(nm) Transmission
2.144337656416071241e+03 9.887822611712603349e-01
2.144344872804313582e+03 9.886685134807866593e-01
2.144352340404368078e+03 9.884690989516664583e-01
2.144359566369184904e+03 9.882039811079467162e-01
2.144366928008051218e+03 9.879593056884019564e-01
2.144374259463830185e+03 9.878087582464593064e-01
2.144381514949676784e+03 9.877739227190138749e-01
2.144388952088152564e+03 9.878675445831979207e-01
2.144396167809067265e+03 9.880782416807956103e-01
2.144403577660390965e+03 9.883277533613005206e-01
2.144410859766592694e+03 9.885333207834167135e-01
2.144418163000641471e+03 9.886716028289570524e-01
2.144425551253561935e+03 9.887481240357585133e-01
2.144432766503119637e+03 9.887832089690994364e-01
2.144440223444665207e+03 9.888045572588801679e-01
2.144447457322951323e+03 9.888283282706922250e-01
2.144454807182771219e+03 9.888620719967939898e-01
2.144462147671991715e+03 9.889054830103974902e-01
2.144469390258064777e+03 9.889509322002998370e-01
2.144476837550144865e+03 9.889872815757867475e-01
2.144484052131498174e+03 9.890066924239353519e-01
2.144491447494186104e+03 9.890075366366234411e-01
2.144498741342034464e+03 9.889897227540704883e-01
2.144506028966252416e+03 9.889539738087077536e-01
2.144513430081447495e+03 9.888995857830750191e-01
2.144520644190821258e+03 9.888232996613969261e-01
2.144528083932998925e+03 9.887199647022280047e-01
2.144535332262277734e+03 9.885801082770990789e-01
2.144542663801070830e+03 9.883897334538832569e-01
2.144550019862375848e+03 9.881264659927554428e-01
2.144557243005574037e+03 9.877566263858872375e-01
2.144564706991021467e+03 9.872361335769167523e-01
2.144571920431311810e+03 9.865210218303170908e-01
2.144579294760635094e+03 9.855981478403815776e-01
2.144586606891519750e+03 9.845229082535307263e-01
2.144593872360058867e+03 9.834491345107656546e-01
2.144601292880037818e+03 9.825954642517980009e-01
2.144608505847725155e+03 9.821421430418653120e-01
2.144615921843059823e+03 9.821595602014192572e-01
2.144623191167464483e+03 9.825975494918175457e-01
2.144630497836633822e+03 9.832997882523147881e-01
2.144637876015280654e+03 9.840403785656738345e-01
2.144645088510105325e+03 9.846672783792803640e-01
2.144652545046458272e+03 9.851771851515174205e-01
2.144659772688801240e+03 9.856121863025900653e-01
2.144667119433413063e+03 9.860293517266499608e-01
2.144674456395336165e+03 9.864909987041634576e-01
2.144681693155726407e+03 9.870036594822910736e-01
2.144689139629616875e+03 9.874971515469836980e-01
2.144696351454113483e+03 9.879224279427823996e-01
2.144703737148505297e+03 9.882693564145491605e-01
2.144711034018792361e+03 9.885379014782894602e-01
2.144718309263113497e+03 9.887442766509321190e-01
2.144725716110980102e+03 9.889039522868072751e-01
2.144732927461988766e+03 9.890257212921149677e-01
2.144740350980024232e+03 9.891188070708790692e-01
2.144747608884232704e+03 9.891909147825975746e-01
2.144754921486155126e+03 9.892473520129925202e-01
2.144762289833749946e+03 9.892899817372564630e-01
2.144769500711011915e+03 9.893164377517791319e-01
2.144776960926078573e+03 9.893224312531223585e-01
2.144784180990243840e+03 9.893031514910114455e-01
2.144791529822959546e+03 9.892595243623368839e-01
2.144798860796512599e+03 9.892011706397253468e-01
2.144806098054128597e+03 9.891435310027817396e-01
2.144813540129722696e+03 9.891002315070942519e-01
2.144820750335408320e+03 9.890789705559794864e-01
2.144828134271636827e+03 9.890838177876271065e-01
2.144835428997851068e+03 9.891105858009721086e-01
2.144842700892469111e+03 9.891459922066202504e-01
2.144850107186999139e+03 9.891794215059479534e-01
2.144857316918310971e+03 9.892072029038390113e-01
2.144864734830293855e+03 9.892262255614253652e-01
2.144871994436348814e+03 9.892318173712749685e-01
2.144879299840015847e+03 9.892267552906111039e-01
2.144886671480855512e+03 9.892129665692286355e-01
2.144893880737534801e+03 9.891831891412059541e-01
2.144901331497037972e+03 9.891290732902702221e-01
2.144908557110588390e+03 9.890393795805055843e-01
2.144915894894876601e+03 9.889047650127500422e-01
2.144923233009874821e+03 9.887121615414572462e-01
2.144930457625927374e+03 9.884817392105422762e-01
2.144937908435297231e+03 9.882891658741101981e-01
2.144945117019151439e+03 9.881899476226165824e-01
2.144952486055155077e+03 9.881959201899065404e-01
2.144959791772639164e+03 9.883105096439611659e-01
2.144967047173233368e+03 9.885140332581939804e-01
2.144974466052025036e+03 9.887333419902422094e-01
2.144981674160618240e+03 9.889071098811115235e-01
2.144989073318955434e+03 9.890249553119259129e-01
2.144996347767727002e+03 9.891021249431427576e-01
2.145003632823288171e+03 9.891660116007732206e-01
2.145011020900497897e+03 9.892328632210956041e-01
2.145018228533569982e+03 9.893002109208131056e-01
2.145025656684382284e+03 9.893588706185402204e-01
2.145032900993719522e+03 9.893926922781980382e-01
2.145040214574192305e+03 9.893969638351574059e-01
2.145047572979295637e+03 9.893902964281345858e-01
2.145054780136586032e+03 9.893898579730795451e-01
2.145062236149537057e+03 9.894020677778097017e-01
2.145069451449196549e+03 9.894256416004236776e-01
2.145076792424051291e+03 9.894489722627569650e-01
2.145084122286996262e+03 9.894480916017384109e-01
2.145091348030382505e+03 9.894135269017922951e-01
2.145098792649889219e+03 9.893660990995246651e-01
2.145105999132734723e+03 9.893351807932087016e-01
2.145113366370962012e+03 9.893366311084400566e-01
2.145120668822178686e+03 9.893723304366015547e-01
2.145127920360905591e+03 9.894313777913322783e-01
2.145135338036478061e+03 9.894837958745379414e-01
2.145142544042913869e+03 9.894936330244668010e-01
2.145149936413027717e+03 9.894475226101741017e-01
2.145157212583420460e+03 9.893657513682432292e-01
2.145164488785806498e+03 9.892883967353388597e-01
2.145171880648546448e+03 9.892391663438375726e-01
2.145179086178308808e+03 9.892233940103665191e-01
2.145186502548344833e+03 9.892381593220326286e-01
2.145193753569297769e+03 9.892549531255672157e-01
2.145201053303183016e+03 9.892139711331688900e-01
2.145208420484667840e+03 9.890697557889555069e-01
2.145215625537497090e+03 9.888083611914455506e-01
2.145223064775012972e+03 9.884756897431138389e-01
2.145230291778385890e+03 9.881911011831177039e-01
2.145237613911132939e+03 9.880502076728597816e-01
2.145244957543419787e+03 9.880789718957434520e-01
2.145252162377675631e+03 9.882771863181011307e-01
2.145259622832500099e+03 9.886056393608738668e-01
2.145266827209261919e+03 9.889443972762327340e-01
2.145274170607752694e+03 9.891810306811213982e-01
2.145281491823376200e+03 9.892815155786713888e-01
2.145288717454482594e+03 9.892697161757926239e-01
2.145296155961299974e+03 9.892143161574432630e-01
2.145303359860497949e+03 9.891823659377448896e-01
2.145310723391139163e+03 9.892034997936043350e-01
2.145318023323111447e+03 9.892860766582770582e-01
2.145325268617277743e+03 9.894218108938620526e-01
2.145332686309296605e+03 9.895676929774770425e-01
2.145339889730669256e+03 9.896664179644316661e-01
2.145347272259384226e+03 9.896849832630545407e-01
2.145354552041198531e+03 9.896148491332978914e-01
2.145361815864156142e+03 9.894649325539330853e-01
2.145369213875062997e+03 9.892839545277921642e-01
2.145376416818347934e+03 9.891480675747817974e-01
2.145383817210582947e+03 9.890972949122952551e-01
2.145391077976211363e+03 9.891393655627184200e-01
2.145398359193207853e+03 9.892728419238339121e-01
2.145405738657170787e+03 9.894646759090798271e-01
2.145412941122106531e+03 9.896398744445208395e-01
2.145420358242828115e+03 9.897450684272004473e-01
2.145427601126719765e+03 9.897577679428528619e-01
2.145434898602527483e+03 9.896724240387010374e-01
2.145442260654191614e+03 9.894984620299155376e-01
2.145449462640516231e+03 9.892810948552829275e-01
2.145456895354210246e+03 9.891024096227487572e-01
2.145464121491296737e+03 9.890097683996326161e-01
2.145471434090204639e+03 9.890143670708595458e-01
2.145478779864698481e+03 9.891162701414292213e-01
2.145485981372147762e+03 9.892842873630004474e-01
2.145493428542820766e+03 9.894371615602091108e-01
2.145500639068512100e+03 9.895022146670487961e-01
2.145507965654330292e+03 9.894425021504197337e-01
2.145515296287259389e+03 9.892339146109867531e-01
2.145522502093906951e+03 9.888951963877037343e-01
2.145529953028290038e+03 9.884994512479208240e-01
2.145537153856936129e+03 9.881505256560989547e-01
2.145544493292993138e+03 9.879561977262977246e-01
2.145551809920442793e+03 9.879704877926530626e-01
2.145559028106987171e+03 9.881905627844517204e-01
2.145566465505996803e+03 9.885579966927864337e-01
2.145573665855135459e+03 9.889776302093931104e-01
2.145581017004281421e+03 9.893437880095961034e-01
2.145588320762819421e+03 9.896001878022803178e-01
2.145595550191910661e+03 9.897422879118228378e-01
2.145602975192311078e+03 9.897713846739140120e-01
2.145610175061680366e+03 9.896855477913033550e-01
2.145617536786282926e+03 9.894851120818759505e-01
2.145624828812956366e+03 9.891913734192295804e-01
2.145632068346766573e+03 9.888896747353834726e-01
2.145639482085801319e+03 9.886840110784034241e-01
2.145646681475137939e+03 9.886111979108049841e-01
2.145654052637083623e+03 9.886692946416090200e-01
2.145661334069420718e+03 9.888340626236129527e-01
2.145668582569639966e+03 9.890239665288991233e-01
2.145675986185034162e+03 9.891250975400890377e-01
2.145683185094073906e+03 9.891094295811947434e-01
2.145690564554767661e+03 9.890355947805760106e-01
2.145697836530778659e+03 9.889479899289033149e-01
2.145705092858614535e+03 9.888490260246087793e-01
2.145712487488573970e+03 9.887313484217179482e-01
2.145719685917055358e+03 9.885744602044426177e-01
2.145727072537420099e+03 9.883850052277524112e-01
2.145734336195596370e+03 9.882439462388490359e-01
2.145741599211775792e+03 9.882116796666854386e-01
2.145748985994988743e+03 9.883098412344417660e-01
2.145756183942647112e+03 9.885536181037289927e-01
2.145763576583123722e+03 9.889053934917195754e-01
2.145770833062436395e+03 9.892402319994695326e-01
2.145778101627204705e+03 9.894722834713109982e-01
2.145785481702840116e+03 9.895830703879245904e-01
2.145792679169413077e+03 9.895689353502582497e-01
2.145800076689961315e+03 9.894228766684687315e-01
2.145807327129866735e+03 9.891084520919419809e-01
2.145814600102984969e+03 9.885853294204589581e-01
2.145821974610694724e+03 9.878205863645409535e-01
2.145829171595917160e+03 9.868799719539254056e-01
2.145836572856013390e+03 9.859496108383773993e-01
2.145843818396448114e+03 9.851431593394845976e-01
2.145851094637196184e+03 9.845097300159320053e-01
2.145858464717114202e+03 9.841467507676313620e-01
2.145865661220721904e+03 9.841336111133701658e-01
2.145873065079360003e+03 9.844007901607162436e-01
2.145880306860743985e+03 9.848649407011370593e-01
2.145887585227918407e+03 9.854956204061576797e-01
2.145894952020660185e+03 9.862300457131745191e-01
2.145902148042390309e+03 9.869506336553669490e-01
2.145909553358081212e+03 9.875120271066406552e-01
2.145916792521315529e+03 9.877967738453482527e-01
2.145924071873230332e+03 9.877531571029275481e-01
2.145931436519895215e+03 9.873825706328801521e-01
2.145938632059484462e+03 9.867921938424359940e-01
2.145946037690254343e+03 9.861775117166127202e-01
2.145953275376724378e+03 9.856533233026946172e-01
2.145960554571208831e+03 9.853238331332414557e-01
2.145967918213380926e+03 9.853206115268707821e-01
2.145975113270562815e+03 9.856121007084441832e-01
2.145982518073958090e+03 9.859955665820270276e-01
2.145989755425531257e+03 9.863409607799153989e-01
2.145997033319932598e+03 9.866515365326364861e-01
2.146004397099674861e+03 9.869461161206738442e-01
2.146011591674186093e+03 9.872274992832846818e-01
2.146018994507266143e+03 9.875039117710223691e-01
2.146026232666294618e+03 9.877721848537398541e-01
2.146033508117475321e+03 9.879582295951200299e-01
2.146040873177338653e+03 9.879112011597102061e-01
2.146048067268915474e+03 9.875751800796975788e-01
2.146055466988254921e+03 9.871036083927694493e-01
2.146062707097574730e+03 9.867270845838671534e-01
2.146069978961913876e+03 9.865781823968750031e-01
2.146077346444929390e+03 9.867229833565911434e-01
2.146084540053306227e+03 9.871803690700243772e-01
2.146091935514999022e+03 9.878380118429003209e-01
2.146099178717928226e+03 9.884909359007015839e-01
2.146106445851320132e+03 9.890255566832751866e-01
2.146113816901005976e+03 9.894044631307559179e-01
2.146121010025917712e+03 9.896113918536597609e-01
2.146128400085571229e+03 9.896563874486719037e-01
2.146135647525914010e+03 9.895526454945211547e-01
2.146142908783768235e+03 9.893273050694165738e-01
2.146150284544125043e+03 9.889933340413418206e-01
2.146157477185307016e+03 9.885369112953258375e-01
2.146164860698044322e+03 9.879544101950139545e-01
2.146172113520087805e+03 9.873686185866273890e-01
2.146179367757329146e+03 9.869988252663158823e-01
2.146186749372842769e+03 9.869269583601643081e-01
2.146193941530029861e+03 9.871555389477780773e-01
2.146201317350487898e+03 9.876918739586046936e-01
2.146208576699005334e+03 9.884476174199677834e-01
2.146215822770073373e+03 9.891848997483214667e-01
2.146223211385714421e+03 9.897479561825239802e-01
2.146230403058641059e+03 9.901207242653535801e-01
2.146237770040973373e+03 9.903321014190189508e-01
2.146245037061222320e+03 9.904315662346158122e-01
2.146252273820071423e+03 9.904512623323589171e-01
2.146259670581295723e+03 9.903951324706284920e-01
2.146266861769696334e+03 9.902355535865212666e-01
2.146274218767569437e+03 9.899152829948399956e-01
2.146281494605291755e+03 9.893868619548801258e-01
2.146288720905390619e+03 9.886290167413954721e-01
2.146296126958139212e+03 9.877670467449556346e-01
2.146303317661749588e+03 9.870900642292761429e-01
2.146310663528342957e+03 9.867739078350934445e-01
2.146317949329768908e+03 9.868540185750808158e-01
2.146325164024100559e+03 9.873367201051225228e-01
2.146332580514799247e+03 9.881273544927340335e-01
2.146339770733352907e+03 9.889478815941754597e-01
2.146347104321364441e+03 9.895974523372892406e-01
2.146354401233206318e+03 9.900415699974981498e-01
2.146361603174267657e+03 9.903064151140955618e-01
2.146369031249828367e+03 9.904462890452707668e-01
2.146376220983059284e+03 9.904988108732167840e-01
2.146383541144697574e+03 9.904742095038748806e-01
2.146390850314154704e+03 9.903595738090870126e-01
2.146398039764059831e+03 9.901133988594550406e-01
2.146405477751638955e+03 9.896649437396954907e-01
2.146412668409420348e+03 9.889603617841135064e-01
2.146419973996407407e+03 9.879779686562492058e-01
2.146427296571166153e+03 9.868726203127404784e-01
2.146434485535325621e+03 9.859665903080525595e-01
2.146441908274692196e+03 9.854106922672020152e-01
2.146449113010987276e+03 9.851954608591881879e-01
2.146456402874558535e+03 9.852770716209016122e-01
2.146463740002792292e+03 9.854261059081135254e-01
2.146470928480939165e+03 9.851192808096183029e-01
2.146478334823040313e+03 9.839375999951561758e-01
2.146485554786309422e+03 9.818778338968319197e-01
2.146492827777214643e+03 9.794193033434774875e-01
2.146500180607581569e+03 9.773515053642584105e-01
2.146507368599449819e+03 9.763596938356033927e-01
2.146514757394746539e+03 9.767276202221480963e-01
2.146521993733936597e+03 9.783987316976803239e-01
2.146529248702437144e+03 9.809102056847160966e-01
2.146536618384083340e+03 9.834477459326993465e-01
2.146543805889406940e+03 9.852446169241489971e-01
2.146551175987871829e+03 9.860127613141861369e-01
2.146558429852417248e+03 9.859173934292861929e-01
2.146565665648286995e+03 9.854527652952298489e-01
2.146573053330846051e+03 9.851504585671897463e-01
2.146580240349358064e+03 9.852392157145831719e-01
2.146587590600476233e+03 9.857888362358132595e-01
2.146594863140298912e+03 9.867873255180090730e-01
2.146602078612823334e+03 9.879930191635285519e-01
2.146609485446417239e+03 9.890499543491007017e-01
2.146616671977850274e+03 9.898157465271889555e-01
2.146624001230620252e+03 9.903140062837544333e-01
2.146631293596129581e+03 9.906063507948291713e-01
2.146638487594108028e+03 9.907678395593848553e-01
2.146645914729343531e+03 9.908417120365441422e-01
2.146653100773432016e+03 9.908422998039908558e-01
2.146660407876361205e+03 9.907667888187892125e-01
2.146667721218454517e+03 9.905918543898696305e-01
2.146674906978021681e+03 9.902613890953534392e-01
2.146682326789971739e+03 9.896883730894865394e-01
2.146689526734646734e+03 9.888131594314037986e-01
2.146696810535758232e+03 9.876234913692092388e-01
2.146704146005820348e+03 9.863523063688272030e-01
2.146711331277616864e+03 9.854453718922837613e-01
2.146718727111994212e+03 9.851075123814723167e-01
2.146725949860040600e+03 9.853571189671226360e-01
2.146733209206864558e+03 9.861941433608583107e-01
2.146740567956771429e+03 9.874371144046778515e-01
2.146747752740529904e+03 9.886371767515331754e-01
2.146755123444578203e+03 9.895288366513734779e-01
2.146762370148158425e+03 9.900953796629541337e-01
2.146769603887738413e+03 9.903841984775608731e-01
2.146776987069850748e+03 9.905000115037388975e-01
2.146784171365304246e+03 9.905418507272492068e-01
2.146791515785776483e+03 9.905591585615286521e-01
2.146798787597543196e+03 9.905629966671501974e-01
2.146805994576433932e+03 9.905481342268481759e-01
2.146813403343602658e+03 9.904756899081739174e-01
2.146820587150483789e+03 9.902425138970960550e-01
2.146827904133645006e+03 9.897168787445791427e-01
2.146835202206738359e+03 9.888172568002551177e-01
2.146842385728371937e+03 9.875148510466662533e-01
2.146849812319085686e+03 9.860544854242926371e-01
2.146857000094610612e+03 9.849496905231475141e-01
2.146864288486235637e+03 9.844703378958336026e-01
2.146871613974284628e+03 9.846603825216900807e-01
2.146878797006920195e+03 9.855337828151055080e-01
2.146886194329013961e+03 9.869159743999873502e-01
2.146893410196226341e+03 9.883126585912005435e-01
2.146900668841598872e+03 9.894041869243375142e-01
2.146908022898724539e+03 9.901595419195575731e-01
2.146915205442092429e+03 9.906314238961250185e-01
2.146922572340562056e+03 9.909177889798997940e-01
2.146929817453871237e+03 9.910873928173113967e-01
2.146937045197786119e+03 9.911749831021200441e-01
2.146944428978597898e+03 9.911951671620126136e-01
2.146951611032432083e+03 9.911483275440154950e-01
2.146958946351781378e+03 9.910222414294505011e-01
2.146966221866086926e+03 9.907821187243947003e-01
2.146973417552849241e+03 9.903514585665256220e-01
2.146980832212445875e+03 9.896124117677660426e-01
2.146988013776476237e+03 9.884826584301754648e-01
2.146995316360719244e+03 9.869488063802565048e-01
2.147002623431410029e+03 9.853213669977445299e-01
2.147009804709466152e+03 9.841721434927904744e-01
2.147017213793683823e+03 9.837528057968526474e-01
2.147024413672765149e+03 9.840858189044220383e-01
2.147031682365424331e+03 9.851687785147391629e-01
2.147039022148381264e+03 9.867557086480409634e-01
2.147046202936207465e+03 9.882711773849859327e-01
2.147053577450426019e+03 9.893967111659700553e-01
2.147060810719835899e+03 9.901273877858375316e-01
2.147068044363944864e+03 9.905305437967545368e-01
2.147075418015537707e+03 9.907184600092640014e-01
2.147082598312865684e+03 9.907641172926394679e-01
2.147089937099826784e+03 9.907059690167235866e-01
2.147097204916226019e+03 9.905655460777359478e-01
2.147104402354325885e+03 9.903646056063913905e-01
2.147111811031416892e+03 9.901258309740924579e-01
2.147118990837976980e+03 9.898394544026533071e-01
2.147126292739930705e+03 9.894451377676991566e-01
2.147133596260472132e+03 9.888162793701426034e-01
2.147140775780487274e+03 9.878007843765961304e-01
2.147148181748172192e+03 9.862659638475572699e-01
2.147155380510078430e+03 9.842733381881831889e-01
2.147162644368783731e+03 9.822895402727863656e-01
2.147169984751110860e+03 9.807908972483305732e-01
2.147177163779930197e+03 9.798326061602153914e-01
2.147184531024905937e+03 9.792230559718145821e-01
2.147191767327703928e+03 9.785772697593299041e-01
2.147198991984427266e+03 9.770699945313257029e-01
2.147206370386675644e+03 9.740545237731990103e-01
2.147213548924030874e+03 9.697855627910418885e-01
2.147220876287272858e+03 9.650790159364213139e-01
2.147228151289390098e+03 9.613139641884429487e-01
2.147235335584905897e+03 9.599050752692148691e-01
2.147242753165701743e+03 9.612533095733156729e-01
2.147249931211323656e+03 9.647767663740730582e-01
2.147257217533313906e+03 9.695641816601985319e-01
2.147264532393668560e+03 9.742501842533267675e-01
2.147271710152173910e+03 9.772143339118659622e-01
2.147279098101895670e+03 9.775080590607437836e-01
2.147286310640341526e+03 9.749114242154556242e-01
2.147293554761070936e+03 9.698178804571749856e-01
2.147300910639074118e+03 9.638231665538968818e-01
2.147308087905416869e+03 9.589473791376866840e-01
2.147315432973370207e+03 9.560808117075410006e-01
2.147322687209617015e+03 9.557954446603881271e-01
2.147329887968582625e+03 9.587054133081682750e-01
2.147337286024137484e+03 9.639843510414406458e-01
2.147344462798048880e+03 9.697462830169233383e-01
2.147351763823439796e+03 9.750401936626585941e-01
2.147359060917682655e+03 9.796022985760335366e-01
2.147366237404064577e+03 9.830375438270315680e-01
2.147373638296689478e+03 9.853114716890567504e-01
2.147380834828601110e+03 9.865902385524908391e-01
2.147388090650139929e+03 9.869360018790562794e-01
2.147395431763067791e+03 9.863246015804182365e-01
2.147402607756588623e+03 9.846918854846345992e-01
2.147409962764099419e+03 9.820633564199001686e-01
2.147417203995603813e+03 9.790434148650756230e-01
2.147424413451512009e+03 9.767347446994212312e-01
2.147431799744304953e+03 9.757487916466844879e-01
2.147438975244694120e+03 9.762059818818401569e-01
2.147446283205016243e+03 9.780941696153102605e-01
2.147453570297587703e+03 9.809020022292042063e-01
2.147460745510033576e+03 9.834482723024771111e-01
2.147468151575130832e+03 9.848579417434796257e-01
2.147475339866909508e+03 9.849320411336910386e-01
2.147482599617476353e+03 9.837783759721405730e-01
2.147489933733081216e+03 9.820311896452965650e-01
2.147497108451966142e+03 9.806648970594739056e-01
2.147504465625285775e+03 9.801563826244217292e-01
2.147511701621764132e+03 9.806035241354345011e-01
2.147518911999512966e+03 9.820598056182743285e-01
2.147526294300612335e+03 9.842626356443321400e-01
2.147533468525665739e+03 9.864512436183681121e-01
2.147540775643855341e+03 9.881658015048943033e-01
2.147548060507785067e+03 9.893864518535132602e-01
2.147555234444480902e+03 9.901938406065956544e-01
2.147562637903022278e+03 9.907180704698479445e-01
2.147569825729659897e+03 9.910491902075472259e-01
2.147577081628869109e+03 9.912376870117920458e-01
2.147584416523499385e+03 9.913083423047166498e-01
2.147591589965933053e+03 9.912658860766634383e-01
2.147598941522714085e+03 9.910863361522584958e-01
2.147606180062476597e+03 9.907114979942023281e-01
2.147613383578361663e+03 9.900583624104958291e-01
2.147620769667433706e+03 9.890411706788256874e-01
2.147627942615334632e+03 9.876324939107310463e-01
2.147635241105718706e+03 9.858581345829584563e-01
2.147642531522639729e+03 9.836971732343295916e-01
2.147649704181768811e+03 9.812339241071159623e-01
2.147657097246114063e+03 9.787230904660495501e-01
2.147664292391209983e+03 9.767133460359878061e-01
2.147671536650065264e+03 9.758907551635473965e-01
2.147678880108675457e+03 9.764232079776969941e-01
2.147686052272840698e+03 9.781524946872768300e-01
2.147693390422118227e+03 9.808300708439939841e-01
2.147700639292085725e+03 9.839432960421909957e-01
2.147707828153783339e+03 9.866580292677050723e-01
2.147715225819107218e+03 9.885847527957660752e-01
2.147722397488037132e+03 9.898033736820013306e-01
2.147729679556324754e+03 9.904772045346814657e-01
2.147736983316483020e+03 9.908216444922585131e-01
2.147744154696225905e+03 9.910022574359570458e-01
2.147751529570115054e+03 9.911172479718123318e-01
2.147758739825883367e+03 9.912106661151899312e-01
2.147765964646764132e+03 9.913006463575875227e-01
2.147773324462925757e+03 9.913883124412500303e-01
2.147780495347001761e+03 9.914502511718807920e-01
2.147787812289183876e+03 9.914502569752990935e-01
2.147795079284899657e+03 9.913547759771815793e-01
2.147802249879533974e+03 9.911212572526527653e-01
2.147809658541754743e+03 9.906575022126228314e-01
2.147816833118074555e+03 9.897803255004825607e-01
2.147824090961343245e+03 9.882997538722163577e-01
2.147831415863609436e+03 9.860889193795200347e-01
2.147838585962144407e+03 9.833558712785152034e-01
2.147845934840682730e+03 9.809222926966508771e-01
2.147853168007964996e+03 9.795519607192376688e-01
2.147860365584615465e+03 9.794483202800358113e-01
2.147867749560532502e+03 9.806403839544304279e-01
2.147874919162697097e+03 9.829733312922444011e-01
2.147882207089556232e+03 9.857028576917975515e-01
2.147889500015193789e+03 9.879955020856726611e-01
2.147896669327499694e+03 9.895995296802136965e-01
2.147904047202852780e+03 9.906025596867514826e-01
2.147911249479712751e+03 9.911790978186465484e-01
2.147918475286397097e+03 9.915099173804042820e-01
2.147925829138281642e+03 9.916944265040140705e-01
2.147932997953783342e+03 9.917763290412098254e-01
2.147940313023430917e+03 9.917708071097871558e-01
2.147947576911709803e+03 9.916757644507916414e-01
2.147954745437098154e+03 9.914869758991242676e-01
2.147962149367717757e+03 9.912148949877166437e-01
2.147969323694171180e+03 9.908977898141105856e-01
2.147976574788827747e+03 9.905683093031131259e-01
2.147983901457207139e+03 9.902080385597067380e-01
2.147991069485358366e+03 9.897423361671220388e-01
2.147998408754987850e+03 9.889980329068472908e-01
2.148005646547183005e+03 9.876971653933005468e-01
2.148012832497063755e+03 9.856215921879166730e-01
2.148020223114722739e+03 9.827407363169468058e-01
2.148027390645365358e+03 9.796878091686380685e-01
2.148034664083924326e+03 9.775260334021085296e-01
2.148041966511334522e+03 9.766721503090991519e-01
2.148049133751445879e+03 9.771377083870703695e-01
2.148056494276241210e+03 9.788781005439781691e-01
2.148063708915633470e+03 9.813325106443525625e-01
2.148070915352545853e+03 9.833551151109367616e-01
2.148078283585143254e+03 9.843127204839668964e-01
2.148085450327311264e+03 9.841210878103449078e-01
2.148092743163696014e+03 9.828328799050003450e-01
2.148100024294680225e+03 9.806864869998411782e-01
2.148107190746060496e+03 9.780737800439039953e-01
2.148114569579196996e+03 9.755887313043132281e-01
2.148121764011076721e+03 9.738794172704230423e-01
2.148128987987681739e+03 9.733830960387339637e-01
2.148136336781020418e+03 9.742301953235683598e-01
2.148143502734024878e+03 9.762399120475765413e-01
2.148150812020148805e+03 9.789258462823184903e-01
2.148158074801256589e+03 9.816556024152349735e-01
2.148165240463216833e+03 9.839366269682123800e-01
2.148172634655858928e+03 9.855276759222684202e-01
2.148179811827523281e+03 9.863541937083623035e-01
2.148187050394468770e+03 9.863602480107411807e-01
2.148194382696364755e+03 9.854426609604601817e-01
2.148201547859513539e+03 9.835869368541538815e-01
2.148208870645275965e+03 9.808549938552615366e-01
2.148216118025070955e+03 9.779016108358046244e-01
2.148223284700175100e+03 9.759258483129179540e-01
2.148230687694915105e+03 9.754546966746807657e-01
2.148237852358979580e+03 9.764799343920077535e-01
2.148245102564900662e+03 9.789598570953408352e-01
2.148252421325179967e+03 9.824194852892522700e-01
2.148259585697781858e+03 9.857047001774633666e-01
2.148266919031067573e+03 9.881722649635725775e-01
2.148274153960126569e+03 9.898360020372074519e-01
2.148281330412748957e+03 9.908554646115106390e-01
2.148288721726362382e+03 9.914796278706262678e-01
2.148295885599444318e+03 9.918795430098006349e-01
2.148303144490962040e+03 9.921443430489238491e-01
2.148310452661464751e+03 9.923223962787544039e-01
2.148317616242827626e+03 9.924408543268732341e-01
2.148324957169509617e+03 9.925143071003520445e-01
2.148332182600418491e+03 9.925481583190650658e-01
2.148339365875913245e+03 9.925416240602703555e-01
2.148346748461507104e+03 9.924869549028035864e-01
2.148353911542914375e+03 9.923691849353932781e-01
2.148361176164632070e+03 9.921644649584299147e-01
2.148368476699213716e+03 9.918271118141261944e-01
2.148375639488644083e+03 9.912652763636373709e-01
2.148382985052575805e+03 9.902890013288001558e-01
2.148390203939940420e+03 9.886234095960307888e-01
2.148397391081643036e+03 9.860733686477958226e-01
2.148404767894339329e+03 9.826189403300246150e-01
2.148411930183378900e+03 9.789830486179411650e-01
2.148419197577883097e+03 9.763977434654508292e-01
2.148426493432415100e+03 9.753717408487782015e-01
2.148433655429219925e+03 9.759976907975193017e-01
2.148441002672236209e+03 9.783326612463187910e-01
2.148448217972680141e+03 9.818095791360835767e-01
2.148455406021907947e+03 9.851736734744797053e-01
2.148462780018846388e+03 9.877833992072176938e-01
2.148469941514823859e+03 9.896291793000585590e-01
2.148477208722679279e+03 9.908147744196186268e-01
2.148484502855053961e+03 9.915661938836008993e-01
2.148491664058538390e+03 9.920562218637771768e-01
2.148499010020454534e+03 9.923842455342376523e-01
2.148506224692618161e+03 9.926102885295798872e-01
2.148513410688667591e+03 9.927641029603052614e-01
2.148520784829007425e+03 9.928616839676865924e-01
2.148527945531229307e+03 9.929125220565435672e-01
2.148535209590981140e+03 9.929204556202427812e-01
2.148542504961108079e+03 9.928821533880987094e-01
2.148549665370578168e+03 9.927874965541926278e-01
2.148557007089185845e+03 9.926188767957072612e-01
2.148564224093732264e+03 9.923437246173530957e-01
2.148571405073875667e+03 9.919020954276605018e-01
