# Wlen(nm) Flux Flux_err
1.922626964619566252e+03 5.615389111400814759e-01 5.219463736391608856e-03
1.922633446291499467e+03 5.581612458684230837e-01 5.219463736391608856e-03
1.922640082566924548e+03 5.547613806807099035e-01 5.219463736391608856e-03
1.922646647251940522e+03 5.492820487147049846e-01 5.219463736391608856e-03
1.922653197380325537e+03 5.483224762442602263e-01 5.219463736391608856e-03
1.922659847771554723e+03 5.398201712399510743e-01 5.219463736391608856e-03
1.922666329001471468e+03 5.370408391851526630e-01 5.219463736391608856e-03
1.922673030422822649e+03 5.294388699846241941e-01 5.219463736391608856e-03
1.922679528895986095e+03 5.286269459769339374e-01 5.219463736391608856e-03
1.922686143738575538e+03 5.240184924191535476e-01 5.219463736391608856e-03
1.922692728349452636e+03 5.220192342923706263e-01 5.219463736391608856e-03
1.922699256434800418e+03 5.158406912475901329e-01 5.219463736391608856e-03
1.922705927361781050e+03 5.115496015574465538e-01 5.219463736391608856e-03
1.922712407965156444e+03 5.049838444601040255e-01 5.219463736391608856e-03
1.922719086478079362e+03 5.055093470295886071e-01 5.219463736391608856e-03
1.922725606351933948e+03 5.014088032764467684e-01 5.219463736391608856e-03
1.922732197675637735e+03 4.986583591242721436e-01 5.219463736391608856e-03
1.922738804297352544e+03 4.931717742790947545e-01 5.219463736391608856e-03
1.922745308253252460e+03 4.888630030544532934e-01 5.219463736391608856e-03
1.922752001801321967e+03 4.785883306204475884e-01 5.219463736391608856e-03
1.922758481777672841e+03 4.632528560495002834e-01 5.219463736391608856e-03
1.922765135295233677e+03 4.468585026240238234e-01 5.219463736391608856e-03
1.922771678655639334e+03 4.252980682223433395e-01 5.219463736391608856e-03
1.922778244373162579e+03 3.945255073898841225e-01 5.219463736391608856e-03
1.922784875091935874e+03 3.551557320078246871e-01 5.219463736391608856e-03
1.922791354625341683e+03 3.070464645172432672e-01 5.219463736391608856e-03
1.922798069291815182e+03 2.560462647168343375e-01 5.219463736391608856e-03
1.922804550435314695e+03 2.136241489222057144e-01 5.219463736391608856e-03
1.922811176869334986e+03 1.923706704835267678e-01 5.219463736391608856e-03
1.922817745803395837e+03 1.921033955664071258e-01 5.219463736391608856e-03
