# Wlen(nm) Flux Flux_err
1.922699256434800418e+03 4.883936795303218670e-01 4.114624147915170449e-03
1.922705927361781050e+03 4.897732392376933919e-01 4.114624147915170449e-03
1.922712407965156444e+03 4.868886102696367013e-01 4.114624147915170449e-03
1.922719086478079362e+03 4.883467088281270296e-01 4.114624147915170449e-03
1.922725606351933948e+03 4.811203186169815682e-01 4.114624147915170449e-03
1.922732197675637735e+03 4.729502853210973967e-01 4.114624147915170449e-03
1.922738804297352544e+03 4.655585890178390307e-01 4.114624147915170449e-03
1.922745308253252460e+03 4.550006839907970724e-01 4.114624147915170449e-03
1.922752001801321967e+03 4.462485974040926173e-01 4.114624147915170449e-03
1.922758481777672841e+03 4.338612955078109401e-01 4.114624147915170449e-03
1.922765135295233677e+03 4.147899588652790293e-01 4.114624147915170449e-03
1.922771678655639334e+03 3.883832917487094472e-01 4.114624147915170449e-03
1.922778244373162579e+03 3.520707762991755474e-01 4.114624147915170449e-03
1.922784875091935874e+03 3.102465358770601922e-01 4.114624147915170449e-03
1.922791354625341683e+03 2.655119388086765730e-01 4.114624147915170449e-03
1.922798069291815182e+03 2.130934356187038081e-01 4.114624147915170449e-03
1.922804550435314695e+03 1.751141672697894558e-01 4.114624147915170449e-03
1.922811176869334986e+03 1.474377966123431583e-01 4.114624147915170449e-03
1.922817745803395837e+03 1.437479501376193181e-01 4.114624147915170449e-03
1.922824283826199007e+03 1.679382843401985292e-01 4.114624147915170449e-03
1.922830940729495296e+03 2.078862740400234665e-01 4.114624147915170449e-03
1.922837419635050082e+03 2.602544312824137118e-01 4.114624147915170449e-03
1.922844105739995030e+03 3.103001902821789226e-01 4.114624147915170449e-03
1.922850613934373541e+03 3.544376331970909844e-01 4.114624147915170449e-03
1.922857211195429500e+03 3.843526356416385736e-01 4.114624147915170449e-03
1.922863807791493400e+03 4.053045309629669801e-01 4.114624147915170449e-03
1.922870316029791638e+03 4.212980184170885822e-01 4.114624147915170449e-03
1.922877001206319164e+03 4.338890227710315850e-01 4.114624147915170449e-03
1.922883479483539531e+03 4.464639638797299748e-01 4.114624147915170449e-03
1.922890134936646746e+03 4.532123015094162710e-01 4.114624147915170449e-03
1.922896672271137959e+03 4.565140210567621981e-01 4.114624147915170449e-03
1.922903238268558198e+03 4.588514499340140551e-01 4.114624147915170449e-03
1.922909864616220148e+03 4.574464904907044049e-01 4.114624147915170449e-03
1.922916342449564581e+03 4.485784067261134878e-01 4.114624147915170449e-03
1.922923055048076321e+03 4.420649039642693401e-01 4.114624147915170449e-03
1.922929534167097700e+03 4.345328523408594212e-01 4.114624147915170449e-03
1.922936156876810855e+03 4.207254450417655667e-01 4.114624147915170449e-03
1.922942725441893799e+03 4.069236483977537455e-01 4.114624147915170449e-03
1.922949258083761606e+03 3.949802319602265799e-01 4.114624147915170449e-03
1.922955916273861931e+03 3.906465234130366837e-01 4.114624147915170449e-03
1.922962393478042713e+03 3.907341339196071517e-01 4.114624147915170449e-03
1.922969071852772231e+03 4.015340427171645854e-01 4.114624147915170449e-03
1.922975583682008619e+03 4.166630464192194738e-01 4.114624147915170449e-03
1.922982171555523792e+03 4.327582704419540294e-01 4.114624147915170449e-03
1.922988773442924412e+03 4.527064856603235099e-01 4.114624147915170449e-03
1.922995270636073656e+03 4.648226053991816875e-01 4.114624147915170449e-03
1.923001962760700280e+03 4.753979470337403868e-01 4.114624147915170449e-03
1.923008439335232879e+03 4.780809185499034220e-01 4.114624147915170449e-03
1.923015081392489037e+03 4.842671937008963257e-01 4.114624147915170449e-03
1.923021628024553365e+03 4.819742965705240412e-01 4.114624147915170449e-03
1.923028178967816984e+03 4.920364307215092659e-01 4.114624147915170449e-03
1.923034816270510646e+03 4.880763470898672463e-01 4.114624147915170449e-03
1.923041292400235079e+03 4.925085450228360862e-01 4.114624147915170449e-03
1.923047987592878371e+03 4.913173381608228474e-01 4.114624147915170449e-03
1.923054480017414789e+03 4.942846733752533916e-01 4.114624147915170449e-03
1.923061083662257261e+03 4.952727768406331443e-01 4.114624147915170449e-03
1.923067667191010059e+03 5.015948473261023777e-01 4.114624147915170449e-03
1.923074179108719591e+03 4.971793709429925823e-01 4.114624147915170449e-03
1.923080853920930622e+03 4.986480570873191853e-01 4.114624147915170449e-03
1.923087329420176275e+03 4.933738003844589937e-01 4.114624147915170449e-03
1.923093984717612329e+03 4.994441141970925591e-01 4.114624147915170449e-03
1.923100515520864747e+03 5.005414817184870024e-01 4.114624147915170449e-03
1.923107078657101965e+03 5.044657940900060256e-01 4.114624147915170449e-03
1.923113701177655685e+03 4.995014229120154914e-01 4.114624147915170449e-03
1.923120176231503592e+03 5.001325532076232872e-01 4.114624147915170449e-03
1.923126882132100945e+03 4.888825051444724012e-01 4.114624147915170449e-03
1.923133361258739797e+03 4.971102040184389170e-01 4.114624147915170449e-03
1.923139974563889382e+03 4.957541501828586217e-01 4.114624147915170449e-03
1.923146545841856096e+03 4.931352136888563775e-01 4.114624147915170449e-03
1.923153066372045942e+03 4.941513597484030740e-01 4.114624147915170449e-03
1.923159729980762449e+03 5.004609319584736316e-01 4.114624147915170449e-03
1.923166204403301208e+03 4.974355599548111462e-01 4.114624147915170449e-03
1.923172866827299231e+03 4.905390918479145546e-01 4.114624147915170449e-03
1.923179387912197853e+03 4.903214563567706019e-01 4.114624147915170449e-03
1.923185957126728908e+03 4.954196153362511179e-01 4.114624147915170449e-03
1.923192570976661273e+03 4.971918607748558872e-01 4.114624147915170449e-03
1.923199046802108796e+03 4.975097437916277121e-01 4.114624147915170449e-03
1.923205753596600971e+03 4.954978639390883455e-01 4.114624147915170449e-03
1.923212227387343546e+03 4.929723196556685116e-01 4.114624147915170449e-03
1.923218844235520692e+03 4.914551672444507080e-01 4.114624147915170449e-03
1.923225409376819471e+03 4.870614807730409002e-01 4.114624147915170449e-03
1.923231932401147105e+03 4.867943710725176065e-01 4.114624147915170449e-03
1.923238590921548166e+03 4.905942351205827556e-01 4.114624147915170449e-03
1.923245064265957353e+03 4.935120924213693971e-01 4.114624147915170449e-03
1.923251727696635271e+03 4.899631296926164614e-01 4.114624147915170449e-03
1.923258245179898950e+03 4.882431928159467471e-01 4.114624147915170449e-03
1.923264814351779478e+03 4.902898916678360974e-01 4.114624147915170449e-03
1.923271425648870718e+03 4.863940261699470913e-01 4.114624147915170449e-03
1.923277900382156986e+03 4.837124836906250280e-01 4.114624147915170449e-03
1.923284605672782391e+03 4.854927508159662120e-01 4.114624147915170449e-03
1.923291078384562752e+03 4.827310472694387733e-01 4.114624147915170449e-03
1.923297692652218757e+03 4.786835707229158965e-01 4.114624147915170449e-03
1.923304257777231442e+03 4.813560361149291644e-01 4.114624147915170449e-03
1.923310777171086556e+03 4.787492872024592394e-01 4.114624147915170449e-03
1.923317436724616527e+03 4.800474071253371111e-01 4.114624147915170449e-03
1.923323908989471875e+03 4.817114077888681178e-01 4.114624147915170449e-03
1.923330567300676648e+03 4.782051297683803659e-01 4.114624147915170449e-03
1.923337087305291107e+03 4.746514446576387547e-01 4.114624147915170449e-03
1.923343650307303960e+03 4.684287841759154913e-01 4.114624147915170449e-03
1.923350265175603454e+03 4.712355381144399669e-01 4.114624147915170449e-03
1.923356736993287768e+03 4.706616210545965240e-01 4.114624147915170449e-03
1.923363438295364858e+03 4.746792761650018289e-01 4.114624147915170449e-03
1.923369914231710027e+03 4.770151988340343152e-01 4.114624147915170449e-03
1.923376519789021813e+03 4.716864114675551889e-01 4.114624147915170449e-03
1.923383091024402120e+03 4.732023049880217380e-01 4.114624147915170449e-03
1.923389600656895482e+03 4.702649057624383455e-01 4.114624147915170449e-03
1.923396267371272643e+03 4.686349546440049529e-01 4.114624147915170449e-03
1.923402738555148517e+03 4.683453367711108983e-01 4.114624147915170449e-03
1.923409385614448411e+03 4.648763506204319773e-01 4.114624147915170449e-03
1.923415914269673067e+03 4.711939183467688808e-01 4.114624147915170449e-03
1.923422464968321947e+03 4.656850415978167623e-01 4.114624147915170449e-03
1.923429089538152994e+03 4.612038121076028063e-01 4.114624147915170449e-03
1.923435560274265754e+03 4.602489062584217416e-01 4.114624147915170449e-03
1.923442247781793185e+03 4.609971151728083361e-01 4.114624147915170449e-03
1.923448734910074791e+03 4.568245742273332466e-01 4.114624147915170449e-03
1.923455325620934900e+03 4.559130234312255836e-01 4.114624147915170449e-03
1.923461909099616605e+03 4.523497323480497601e-01 4.114624147915170449e-03
1.923468402833575283e+03 4.524652114316234375e-01 4.114624147915170449e-03
1.923475082842798429e+03 4.460808674741478796e-01 4.114624147915170449e-03
1.923481552944266241e+03 4.391182423711610383e-01 4.114624147915170449e-03
1.923488182612941955e+03 4.398128283343440970e-01 4.114624147915170449e-03
1.923494726054321063e+03 4.394921077740248094e-01 4.114624147915170449e-03
1.923501258309820059e+03 4.381160783741735454e-01 4.114624147915170449e-03
1.923507898717792159e+03 4.347292176522098428e-01 4.114624147915170449e-03
1.923514368370904094e+03 4.340268535453428167e-01 4.114624147915170449e-03
1.923521035942550043e+03 4.332905895914774264e-01 4.114624147915170449e-03
1.923527540400923954e+03 4.285659731172267173e-01 4.114624147915170449e-03
1.923534110122933043e+03 4.294666504695696663e-01 4.114624147915170449e-03
1.923540711984136806e+03 4.227506628806569910e-01 4.114624147915170449e-03
1.923547183676094164e+03 4.204678370408581611e-01 4.114624147915170449e-03
1.923553883120451019e+03 4.168761313978195382e-01 4.114624147915170449e-03
1.923560352138081726e+03 4.137769235052338179e-01 4.114624147915170449e-03
1.923566958271119802e+03 4.091117784044563388e-01 4.114624147915170449e-03
1.923573522640487454e+03 4.049037975881349394e-01 4.114624147915170449e-03
1.923580030306753997e+03 3.956827521252768154e-01 4.114624147915170449e-03
1.923586692695770353e+03 3.925596936629938138e-01 4.114624147915170449e-03
1.923593161264450600e+03 3.873150342656532796e-01 4.114624147915170449e-03
1.923599802752584537e+03 3.844912617356546214e-01 4.114624147915170449e-03
1.923606330685499415e+03 3.755973175654640506e-01 4.114624147915170449e-03
1.923612873269958982e+03 3.611919987846256008e-01 4.114624147915170449e-03
1.923619499659201665e+03 3.489030470335505729e-01 4.114624147915170449e-03
1.923625967778684753e+03 3.317835480896704214e-01 4.114624147915170449e-03
1.923632643565530998e+03 3.168615517795729808e-01 4.114624147915170449e-03
1.923639136117828002e+03 3.093234976105025957e-01 4.114624147915170449e-03
1.923645712563911275e+03 3.030174706822913455e-01 4.114624147915170449e-03
1.923652304009400495e+03 3.023656092676149099e-01 4.114624147915170449e-03
1.923658780934049901e+03 3.080941992319253808e-01 4.114624147915170449e-03
1.923665471453310147e+03 3.101115664949667394e-01 4.114624147915170449e-03
1.923671938936126935e+03 3.113398285534697552e-01 4.114624147915170449e-03
1.923678548186813714e+03 3.127239642494209493e-01 4.114624147915170449e-03
1.923685105745019655e+03 3.091362140960312033e-01 4.114624147915170449e-03
1.923691615036924759e+03 3.031531797862164201e-01 4.114624147915170449e-03
1.923698272106025797e+03 2.980338754865954343e-01 4.114624147915170449e-03
1.923704739139050162e+03 2.889973985037511128e-01 4.114624147915170449e-03
1.923711380136867774e+03 2.792819692907567708e-01 4.114624147915170449e-03
1.923717904864713319e+03 2.728187912889882827e-01 4.114624147915170449e-03
1.923724445466215457e+03 2.659558065967790874e-01 4.114624147915170449e-03
1.923731070142265025e+03 2.529514595063830917e-01 4.114624147915170449e-03
1.923737536725249356e+03 2.381213388925505769e-01 4.114624147915170449e-03
1.923744208412272428e+03 2.246507270978755910e-01 4.114624147915170449e-03
1.923750701367132933e+03 2.076475262538390876e-01 4.114624147915170449e-03
1.923757272220123014e+03 1.884140947844556990e-01 4.114624147915170449e-03
1.923763865560680415e+03 1.666384163924921336e-01 4.114624147915170449e-03
1.923770335398709676e+03 1.460613727826725605e-01 4.114624147915170449e-03
1.923777029305799715e+03 1.183541262761567819e-01 4.114624147915170449e-03
1.923783495250930628e+03 8.799244303977293846e-02 4.114624147915170449e-03
1.923790095296845493e+03 6.356854426684466208e-02 4.114624147915170449e-03
1.923796658359922958e+03 4.208748063649433990e-02 4.114624147915170449e-03
1.923803156952898462e+03 2.662466796472342037e-02 4.114624147915170449e-03
1.923809821020262234e+03 1.716824523789678078e-02 4.114624147915170449e-03
1.923816286514757394e+03 1.517011702991499962e-02 4.114624147915170449e-03
1.923822914694580732e+03 1.540476870970878230e-02 4.114624147915170449e-03
1.923829448538643874e+03 1.758670913845878855e-02 4.114624147915170449e-03
1.923835974827365362e+03 1.742455341109567374e-02 4.114624147915170449e-03
1.923842610113652427e+03 1.638013473334028886e-02 4.114624147915170449e-03
1.923849075157263769e+03 1.520593587743376829e-02 4.114624147915170449e-03
1.923855730411527247e+03 1.337897516501941088e-02 4.114624147915170449e-03
1.923862236095492563e+03 8.758984007883101330e-03 4.114624147915170449e-03
1.923868789020305485e+03 3.595369559335565013e-03 4.114624147915170449e-03
