# Wlen(nm) Transmission
2.144161818790920734e+03 9.891916321059373018e-01
2.144169037452036264e+03 9.892315937119491309e-01
2.144176506772956145e+03 9.892641952060725608e-01
2.144183736496994243e+03 9.892891923521835995e-01
2.144191102094443977e+03 9.893081539922604639e-01
2.144198435072854409e+03 9.893222887220624040e-01
2.144205696755381723e+03 9.893328147499406144e-01
2.144213133179520355e+03 9.893407097197988165e-01
2.144220351175059477e+03 9.893456830485848341e-01
2.144227770395920743e+03 9.893476832585919034e-01
2.144235048616565564e+03 9.893452839922934894e-01
2.144242363459177341e+03 9.893369538421252773e-01
2.144249745588644146e+03 9.893209387961158230e-01
2.144256963114070459e+03 9.892963024378256254e-01
2.144264434838383295e+03 9.892648291466794586e-01
2.144271659420650394e+03 9.892299531750086139e-01
2.144279026303192040e+03 9.891958379529727230e-01
2.144286355257567266e+03 9.891635241755052377e-01
2.144293617106696729e+03 9.891358901182933927e-01
2.144301050624725576e+03 9.891186340766782159e-01
2.144308267483701457e+03 9.891125706869755563e-01
2.144315685285549080e+03 9.891129993991120140e-01
2.144322962184882726e+03 9.891130018939060520e-01
2.144330274489526346e+03 9.891001799151268870e-01
2.144337656416071241e+03 9.890493009786567313e-01
2.144344872804313582e+03 9.889348003554550015e-01
2.144352340404368078e+03 9.887404256677994052e-01
2.144359566369184904e+03 9.884860971708417932e-01
2.144366928008051218e+03 9.882532874507854448e-01
2.144374259463830185e+03 9.881108068457216120e-01
2.144381514949676784e+03 9.880781169738511727e-01
2.144388952088152564e+03 9.881667110685562472e-01
2.144396167809067265e+03 9.883652527645625518e-01
2.144403577660390965e+03 9.885995529119203651e-01
2.144410859766592694e+03 9.887917469486343647e-01
2.144418163000641471e+03 9.889203345922111810e-01
2.144425551253561935e+03 9.889907160262094710e-01
2.144432766503119637e+03 9.890221724022810745e-01
2.144440223444665207e+03 9.890409278135861015e-01
2.144447457322951323e+03 9.890620682708071154e-01
2.144454807182771219e+03 9.890926249481477583e-01
2.144462147671991715e+03 9.891322522628539504e-01
2.144469390258064777e+03 9.891736650036772049e-01
2.144476837550144865e+03 9.892062140680862870e-01
2.144484052131498174e+03 9.892223522693086579e-01
2.144491447494186104e+03 9.892204509684739966e-01
2.144498741342034464e+03 9.892002498731632398e-01
2.144506028966252416e+03 9.891622462560629714e-01
2.144513430081447495e+03 9.891055527071992426e-01
2.144520644190821258e+03 9.890267219622531636e-01
2.144528083932998925e+03 9.889202959014754546e-01
2.144535332262277734e+03 9.887764063935774450e-01
2.144542663801070830e+03 9.885804286472807956e-01
2.144550019862375848e+03 9.883091551750111670e-01
2.144557243005574037e+03 9.879280881757540600e-01
2.144564706991021467e+03 9.873920705625079952e-01
2.144571920431311810e+03 9.866562193003691750e-01
2.144579294760635094e+03 9.857075890149276098e-01
2.144586606891519750e+03 9.846038417590048386e-01
2.144593872360058867e+03 9.835038056657487981e-01
2.144601292880037818e+03 9.826323988722717173e-01
2.144608505847725155e+03 9.821742928617500645e-01
2.144615921843059823e+03 9.822015004509183633e-01
2.144623191167464483e+03 9.826632381198203703e-01
2.144630497836633822e+03 9.833993420190968449e-01
2.144637876015280654e+03 9.841778545343468076e-01
2.144645088510105325e+03 9.848399780101337875e-01
2.144652545046458272e+03 9.853764530032349533e-01
2.144659772688801240e+03 9.858276255293704216e-01
2.144667119433413063e+03 9.862519566104573920e-01
2.144674456395336165e+03 9.867133288602440988e-01
2.144681693155726407e+03 9.872208959969107633e-01
2.144689139629616875e+03 9.877090487895948678e-01
2.144696351454113483e+03 9.881313035958625424e-01
2.144703737148505297e+03 9.884773326435810636e-01
2.144711034018792361e+03 9.887461950500676666e-01
2.144718309263113497e+03 9.889530627807381347e-01
2.144725716110980102e+03 9.891129445709631041e-01
2.144732927461988766e+03 9.892348551358768338e-01
2.144740350980024232e+03 9.893282964470611063e-01
2.144747608884232704e+03 9.894011487687839335e-01
2.144754921486155126e+03 9.894588533406427633e-01
2.144762289833749946e+03 9.895033223988867199e-01
2.144769500711011915e+03 9.895322865088020947e-01
2.144776960926078573e+03 9.895416175875300091e-01
2.144784180990243840e+03 9.895266426016776640e-01
2.144791529822959546e+03 9.894882048212636505e-01
2.144798860796512599e+03 9.894353601554316535e-01
2.144806098054128597e+03 9.893827253504458019e-01
2.144813540129722696e+03 9.893433077863538205e-01
2.144820750335408320e+03 9.893244493046001731e-01
2.144828134271636827e+03 9.893300909021739420e-01
2.144835428997851068e+03 9.893564024494856390e-01
2.144842700892469111e+03 9.893909266547111780e-01
2.144850107186999139e+03 9.894236257358935971e-01
2.144857316918310971e+03 9.894509908685370503e-01
2.144864734830293855e+03 9.894701334030681084e-01
2.144871994436348814e+03 9.894765550239342788e-01
2.144879299840015847e+03 9.894727992554737117e-01
2.144886671480855512e+03 9.894607090778630987e-01
2.144893880737534801e+03 9.894333979160773174e-01
2.144901331497037972e+03 9.893827974072729736e-01
2.144908557110588390e+03 9.892981190724718932e-01
2.144915894894876601e+03 9.891706850327169898e-01
2.144923233009874821e+03 9.889880731883736731e-01
2.144930457625927374e+03 9.887698956057269228e-01
2.144937908435297231e+03 9.885885250030982396e-01
2.144945117019151439e+03 9.884960775507358743e-01
2.144952486055155077e+03 9.885034417198217405e-01
2.144959791772639164e+03 9.886138257435577170e-01
2.144967047173233368e+03 9.888081911806306801e-01
2.144974466052025036e+03 9.890165365806969922e-01
2.144981674160618240e+03 9.891811216828163555e-01
2.144989073318955434e+03 9.892924131571608770e-01
2.144996347767727002e+03 9.893648782491617499e-01
2.145003632823288171e+03 9.894250145471017444e-01
2.145011020900497897e+03 9.894883996104231194e-01
2.145018228533569982e+03 9.895526278793662645e-01
2.145025656684382284e+03 9.896090482775202757e-01
2.145032900993719522e+03 9.896424445697695749e-01
2.145040214574192305e+03 9.896478127832347704e-01
2.145047572979295637e+03 9.896423300903468556e-01
2.145054780136586032e+03 9.896424411227473517e-01
2.145062236149537057e+03 9.896543091106997370e-01
2.145069451449196549e+03 9.896767615240158467e-01
2.145076792424051291e+03 9.896991034732761650e-01
2.145084122286996262e+03 9.896988296147538611e-01
2.145091348030382505e+03 9.896666083023080152e-01
2.145098792649889219e+03 9.896219970113918629e-01
2.145105999132734723e+03 9.895929804165677357e-01
2.145113366370962012e+03 9.895946218087269264e-01
2.145120668822178686e+03 9.896287487025818841e-01
2.145127920360905591e+03 9.896852319088383920e-01
2.145135338036478061e+03 9.897357957238098747e-01
2.145142544042913869e+03 9.897461575387141997e-01
2.145149936413027717e+03 9.897035002882994537e-01
2.145157212583420460e+03 9.896268571445199225e-01
2.145164488785806498e+03 9.895541094710796903e-01
2.145171880648546448e+03 9.895078272477417780e-01
2.145179086178308808e+03 9.894931274638787411e-01
2.145186502548344833e+03 9.895073593526758637e-01
2.145193753569297769e+03 9.895237989964105196e-01
2.145201053303183016e+03 9.894861565730928010e-01
2.145208420484667840e+03 9.893513936047356738e-01
2.145215625537497090e+03 9.891059986040929841e-01
2.145223064775012972e+03 9.887917400673480461e-01
2.145230291778385890e+03 9.885206564533419726e-01
2.145237613911132939e+03 9.883850385369131741e-01
2.145244957543419787e+03 9.884101357924758302e-01
2.145252162377675631e+03 9.885956050111991411e-01
2.145259622832500099e+03 9.889057555197743321e-01
2.145266827209261919e+03 9.892285032085605945e-01
2.145274170607752694e+03 9.894558376036048930e-01
2.145281491823376200e+03 9.895540657851467081e-01
2.145288717454482594e+03 9.895449385002881293e-01
2.145296155961299974e+03 9.894928183312345915e-01
2.145303359860497949e+03 9.894621333197646251e-01
2.145310723391139163e+03 9.894816491004821968e-01
2.145318023323111447e+03 9.895592728777840019e-01
2.145325268617277743e+03 9.896876149595343897e-01
2.145332686309296605e+03 9.898266552922202477e-01
2.145339889730669256e+03 9.899215642671365112e-01
2.145347272259384226e+03 9.899405029368313347e-01
2.145354552041198531e+03 9.898753789365318800e-01
2.145361815864156142e+03 9.897346623858775949e-01
2.145369213875062997e+03 9.895643568173470017e-01
2.145376416818347934e+03 9.894363393425588127e-01
2.145383817210582947e+03 9.893886313829584056e-01
2.145391077976211363e+03 9.894285966865482562e-01
2.145398359193207853e+03 9.895548363002028003e-01
2.145405738657170787e+03 9.897362394836208832e-01
2.145412941122106531e+03 9.899021039977884406e-01
2.145420358242828115e+03 9.900018687334385392e-01
2.145427601126719765e+03 9.900140037627132017e-01
2.145434898602527483e+03 9.899332957556045143e-01
2.145442260654191614e+03 9.897687103148441468e-01
2.145449462640516231e+03 9.895627348642361820e-01
2.145456895354210246e+03 9.893931484583647906e-01
2.145464121491296737e+03 9.893053174614897527e-01
2.145471434090204639e+03 9.893099721206841668e-01
2.145478779864698481e+03 9.894070157928266385e-01
2.145485981372147762e+03 9.895671729934327754e-01
2.145493428542820766e+03 9.897138075675733226e-01
2.145500639068512100e+03 9.897779562413130394e-01
2.145507965654330292e+03 9.897245097352868060e-01
2.145515296287259389e+03 9.895307510506828885e-01
2.145522502093906951e+03 9.892134794964786426e-01
2.145529953028290038e+03 9.888408163982258525e-01
2.145537153856936129e+03 9.885111101656649524e-01
2.145544493292993138e+03 9.883262658033894477e-01
2.145551809920442793e+03 9.883377254508410870e-01
2.145559028106987171e+03 9.885435241111953930e-01
2.145566465505996803e+03 9.888896108963498577e-01
2.145573665855135459e+03 9.892859032438192646e-01
2.145581017004281421e+03 9.896324281253707777e-01
2.145588320762819421e+03 9.898754639485249918e-01
2.145595550191910661e+03 9.900102580493862492e-01
2.145602975192311078e+03 9.900382463163853730e-01
2.145610175061680366e+03 9.899576281101887254e-01
2.145617536786282926e+03 9.897687704548335796e-01
2.145624828812956366e+03 9.894918040757515465e-01
2.145632068346766573e+03 9.892069774978150543e-01
2.145639482085801319e+03 9.890121150655316606e-01
2.145646681475137939e+03 9.889427200015670216e-01
2.145654052637083623e+03 9.889979711394883966e-01
2.145661334069420718e+03 9.891554423518863493e-01
2.145668582569639966e+03 9.893386833523256652e-01
2.145675986185034162e+03 9.894408742494233966e-01
2.145683185094073906e+03 9.894338599610739138e-01
2.145690564554767661e+03 9.893699004862327451e-01
2.145697836530778659e+03 9.892898056858639988e-01
2.145705092858614535e+03 9.891961226736355473e-01
2.145712487488573970e+03 9.890819428621786535e-01
2.145719685917055358e+03 9.889287409216712676e-01
2.145727072537420099e+03 9.887442701696796954e-01
2.145734336195596370e+03 9.886054216975148634e-01
2.145741599211775792e+03 9.885699178626191630e-01
2.145748985994988743e+03 9.886583449115833311e-01
2.145756183942647112e+03 9.888845248679961619e-01
2.145763576583123722e+03 9.892132459263260902e-01
2.145770833062436395e+03 9.895272328136056617e-01
2.145778101627204705e+03 9.897444232181947799e-01
2.145785481702840116e+03 9.898461627379727679e-01
2.145792679169413077e+03 9.898285931458949971e-01
2.145800076689961315e+03 9.896850152507875586e-01
2.145807327129866735e+03 9.893807541447106058e-01
2.145814600102984969e+03 9.888772737277842229e-01
2.145821974610694724e+03 9.881411218610017810e-01
2.145829171595917160e+03 9.872289485924310437e-01
2.145836572856013390e+03 9.863138912544829884e-01
2.145843818396448114e+03 9.855042219004924720e-01
2.145851094637196184e+03 9.848472588630532432e-01
2.145858464717114202e+03 9.844408759341749526e-01
2.145865661220721904e+03 9.843750265191691939e-01
2.145873065079360003e+03 9.845981590908607917e-01
2.145880306860743985e+03 9.850360454998720039e-01
2.145887585227918407e+03 9.856592123851415366e-01
2.145894952020660185e+03 9.864033623497561187e-01
2.145902148042390309e+03 9.871467831329864273e-01
2.145909553358081212e+03 9.877400104811445702e-01
2.145916792521315529e+03 9.880643131250135269e-01
2.145924071873230332e+03 9.880688643277101280e-01
2.145931436519895215e+03 9.877556580784708773e-01
2.145938632059484462e+03 9.872258842260004386e-01
2.145946037690254343e+03 9.866645543625121029e-01
2.145953275376724378e+03 9.861822215927107393e-01
2.145960554571208831e+03 9.858776572970008312e-01
2.145967918213380926e+03 9.858755268469817645e-01
2.145975113270562815e+03 9.861489143117314615e-01
2.145982518073958090e+03 9.865094827545025646e-01
2.145989755425531257e+03 9.868333334918311106e-01
2.145997033319932598e+03 9.871211215800426153e-01
2.146004397099674861e+03 9.873921652273383032e-01
2.146011591674186093e+03 9.876522655421869912e-01
2.146018994507266143e+03 9.879096386073767944e-01
2.146026232666294618e+03 9.881610383350345472e-01
2.146033508117475321e+03 9.883378374241764686e-01
2.146040873177338653e+03 9.882969231021752066e-01
2.146048067268915474e+03 9.879791379978802857e-01
2.146055466988254921e+03 9.875250391230380176e-01
2.146062707097574730e+03 9.871557332471694313e-01
2.146069978961913876e+03 9.870005776585829560e-01
2.146077346444929390e+03 9.871257341093622184e-01
2.146084540053306227e+03 9.875540281816685972e-01
2.146091935514999022e+03 9.881836408338114941e-01
2.146099178717928226e+03 9.888176258638023963e-01
2.146106445851320132e+03 9.893430577844353202e-01
2.146113816901005976e+03 9.897201388915017883e-01
2.146121010025917712e+03 9.899295850074211200e-01
2.146128400085571229e+03 9.899799152746717734e-01
2.146135647525914010e+03 9.898848722142193912e-01
2.146142908783768235e+03 9.896727615002985923e-01
2.146150284544125043e+03 9.893583372543895971e-01
2.146157477185307016e+03 9.889295808358670170e-01
2.146164860698044322e+03 9.883807475291005451e-01
2.146172113520087805e+03 9.878230773682737942e-01
2.146179367757329146e+03 9.874642937667887921e-01
2.146186749372842769e+03 9.873861188976421621e-01
2.146193941530029861e+03 9.875922709284795653e-01
2.146201317350487898e+03 9.880913734934649861e-01
2.146208576699005334e+03 9.888044942373701574e-01
2.146215822770073373e+03 9.895072560386802829e-01
2.146223211385714421e+03 9.900474722364307478e-01
2.146230403058641059e+03 9.904067594464323054e-01
2.146237770040973373e+03 9.906115224478075909e-01
2.146245037061222320e+03 9.907085835574429566e-01
2.146252273820071423e+03 9.907293590099711666e-01
2.146259670581295723e+03 9.906784804047189530e-01
2.146266861769696334e+03 9.905304128250069784e-01
2.146274218767569437e+03 9.902310797160354117e-01
2.146281494605291755e+03 9.897352190374651970e-01
2.146288720905390619e+03 9.890206343634772024e-01
2.146296126958139212e+03 9.882032637166517919e-01
2.146303317661749588e+03 9.875571596402950014e-01
2.146310663528342957e+03 9.872507748048182652e-01
2.146317949329768908e+03 9.873192822270722147e-01
2.146325164024100559e+03 9.877704444780525117e-01
2.146332580514799247e+03 9.885173259760114961e-01
2.146339770733352907e+03 9.892967240697064790e-01
2.146347104321364441e+03 9.899164881339651556e-01
2.146354401233206318e+03 9.903419403985478375e-01
2.146361603174267657e+03 9.905968000927127814e-01
2.146369031249828367e+03 9.907325322484673569e-01
2.146376220983059284e+03 9.907850619333081754e-01
2.146383541144697574e+03 9.907644694690730391e-01
2.146390850314154704e+03 9.906588145441201920e-01
2.146398039764059831e+03 9.904293720527400646e-01
2.146405477751638955e+03 9.900097778365893886e-01
2.146412668409420348e+03 9.893492044682631326e-01
2.146419973996407407e+03 9.884269643401152328e-01
2.146427296571166153e+03 9.873876647202555201e-01
2.146434485535325621e+03 9.865350742786085370e-01
2.146441908274692196e+03 9.860136460204405040e-01
2.146449113010987276e+03 9.858145264175128819e-01
2.146456402874558535e+03 9.858962478331072532e-01
2.146463740002792292e+03 9.860454941666386697e-01
2.146470928480939165e+03 9.857711732324982989e-01
2.146478334823040313e+03 9.846749578097514499e-01
2.146485554786309422e+03 9.827437772754984424e-01
2.146492827777214643e+03 9.804189681678545654e-01
2.146500180607581569e+03 9.784445933270791151e-01
2.146507368599449819e+03 9.774743318117701252e-01
2.146514757394746539e+03 9.777841434451202129e-01
2.146521993733936597e+03 9.793294428932981521e-01
2.146529248702437144e+03 9.816857812778810866e-01
2.146536618384083340e+03 9.840891752826788075e-01
2.146543805889406940e+03 9.858089620781956830e-01
2.146551175987871829e+03 9.865629591507928398e-01
2.146558429852417248e+03 9.864973812932744668e-01
2.146565665648286995e+03 9.860712135371829667e-01
2.146573053330846051e+03 9.857877240220894732e-01
2.146580240349358064e+03 9.858670013719805780e-01
2.146587590600476233e+03 9.863758434871534586e-01
2.146594863140298912e+03 9.873056220228598745e-01
2.146602078612823334e+03 9.884357260566606351e-01
2.146609485446417239e+03 9.894312444631281345e-01
2.146616671977850274e+03 9.901546185961418445e-01
2.146624001230620252e+03 9.906266647152154325e-01
2.146631293596129581e+03 9.909042038599129576e-01
2.146638487594108028e+03 9.910579245034700779e-01
2.146645914729343531e+03 9.911289220049063209e-01
2.146653100773432016e+03 9.911308350587589855e-01
2.146660407876361205e+03 9.910612151421624993e-01
2.146667721218454517e+03 9.908983960755202158e-01
2.146674906978021681e+03 9.905899330337392117e-01
2.146682326789971739e+03 9.900537357952573503e-01
2.146689526734646734e+03 9.892330171994717647e-01
2.146696810535758232e+03 9.881138575466094087e-01
2.146704146005820348e+03 9.869113773369364573e-01
2.146711331277616864e+03 9.860464999888396420e-01
2.146718727111994212e+03 9.857175588982636238e-01
2.146725949860040600e+03 9.859436458372669021e-01
2.146733209206864558e+03 9.867259948857713958e-01
2.146740567956771429e+03 9.878978219618156364e-01
2.146747752740529904e+03 9.890361747233987755e-01
2.146755123444578203e+03 9.898853033529082524e-01
2.146762370148158425e+03 9.904261541890604370e-01
2.146769603887738413e+03 9.907026802189530246e-01
2.146776987069850748e+03 9.908135135658278081e-01
2.146784171365304246e+03 9.908532810052826934e-01
2.146791515785776483e+03 9.908699867537440475e-01
2.146798787597543196e+03 9.908745670772094449e-01
2.146805994576433932e+03 9.908622446317570942e-01
2.146813403343602658e+03 9.907964018639915382e-01
2.146820587150483789e+03 9.905796945558912325e-01
2.146827904133645006e+03 9.900876382399543818e-01
2.146835202206738359e+03 9.892425536901118255e-01
2.146842385728371937e+03 9.880162760596783444e-01
2.146849812319085686e+03 9.866366239172355002e-01
2.146857000094610612e+03 9.855870743149754976e-01
2.146864288486235637e+03 9.851267784903496860e-01
2.146871613974284628e+03 9.852991777742516888e-01
2.146878797006920195e+03 9.861175216447124470e-01
2.146886194329013961e+03 9.874198708366004329e-01
2.146893410196226341e+03 9.887422213416440231e-01
2.146900668841598872e+03 9.897789829622305469e-01
2.146908022898724539e+03 9.904975226769230368e-01
2.146915205442092429e+03 9.909471843948579606e-01
2.146922572340562056e+03 9.912202445080858793e-01
2.146929817453871237e+03 9.913821318667433991e-01
2.146937045197786119e+03 9.914661500285540940e-01
2.146944428978597898e+03 9.914865126028789000e-01
2.146951611032432083e+03 9.914438071261920671e-01
2.146958946351781378e+03 9.913265831677546824e-01
2.146966221866086926e+03 9.911018534712836558e-01
2.146973417552849241e+03 9.906971785741607306e-01
2.146980832212445875e+03 9.900014694272875060e-01
2.146988013776476237e+03 9.889370464962842222e-01
2.146995316360719244e+03 9.874915803808501646e-01
2.147002623431410029e+03 9.859563016986051531e-01
2.147009804709466152e+03 9.848689461119245481e-01
2.147017213793683823e+03 9.844695989884578724e-01
2.147024413672765149e+03 9.847806689271759728e-01
2.147031682365424331e+03 9.857991763318357803e-01
2.147039022148381264e+03 9.872941379851872812e-01
2.147046202936207465e+03 9.887252104206635250e-01
2.147053577450426019e+03 9.897902471901992572e-01
2.147060810719835899e+03 9.904825267229055985e-01
2.147068044363944864e+03 9.908654471076224768e-01
2.147075418015537707e+03 9.910446463477445844e-01
2.147082598312865684e+03 9.910890044679369071e-01
2.147089937099826784e+03 9.910348149293023434e-01
2.147097204916226019e+03 9.909023630300027863e-01
2.147104402354325885e+03 9.907122392346638939e-01
2.147111811031416892e+03 9.904858667944642647e-01
2.147118990837976980e+03 9.902133144173689283e-01
2.147126292739930705e+03 9.898360771472219932e-01
2.147133596260472132e+03 9.892326173942741496e-01
2.147140775780487274e+03 9.882598229956689462e-01
2.147148181748172192e+03 9.867925844293113924e-01
2.147155380510078430e+03 9.848986901238083735e-01
2.147162644368783731e+03 9.830313035560108714e-01
2.147169984751110860e+03 9.816323329117631058e-01
2.147177163779930197e+03 9.807451545136677273e-01
2.147184531024905937e+03 9.801864118998615538e-01
2.147191767327703928e+03 9.795872107014884644e-01
2.147198991984427266e+03 9.781539017284909265e-01
2.147206370386675644e+03 9.752801969047480979e-01
2.147213548924030874e+03 9.712249052543098227e-01
2.147220876287272858e+03 9.667697415395325455e-01
2.147228151289390098e+03 9.632231163732359880e-01
2.147235335584905897e+03 9.619145960132472473e-01
2.147242753165701743e+03 9.632162357472966452e-01
2.147249931211323656e+03 9.665697930193186682e-01
2.147257217533313906e+03 9.711061784824833731e-01
2.147264532393668560e+03 9.755254715877790250e-01
2.147271710152173910e+03 9.782915447059545855e-01
2.147279098101895670e+03 9.785156782773590800e-01
2.147286310640341526e+03 9.759960273647625417e-01
2.147293554761070936e+03 9.711354423130972302e-01
2.147300910639074118e+03 9.654824234054601995e-01
2.147308087905416869e+03 9.609251216782246363e-01
2.147315432973370207e+03 9.582809608069923213e-01
2.147322687209617015e+03 9.580943082712576331e-01
2.147329887968582625e+03 9.609194902957189921e-01
2.147337286024137484e+03 9.659282339566094278e-01
2.147344462798048880e+03 9.713520035746637804e-01
2.147351763823439796e+03 9.763267766751869692e-01
2.147359060917682655e+03 9.806075838590864180e-01
2.147366237404064577e+03 9.838303183880174885e-01
2.147373638296689478e+03 9.859655766730083259e-01
2.147380834828601110e+03 9.871636548713359494e-01
2.147388090650139929e+03 9.874790125090411319e-01
2.147395431763067791e+03 9.868875483137929949e-01
2.147402607756588623e+03 9.853310256567981984e-01
2.147409962764099419e+03 9.828396583314138457e-01
2.147417203995603813e+03 9.800003124020980616e-01
2.147424413451512009e+03 9.778579422226475470e-01
2.147431799744304953e+03 9.769695386429694262e-01
2.147438975244694120e+03 9.774384961239939162e-01
2.147446283205016243e+03 9.792504431401116705e-01
2.147453570297587703e+03 9.819089738629948050e-01
2.147460745510033576e+03 9.842905534206212170e-01
2.147468151575130832e+03 9.855867050793538642e-01
2.147475339866909508e+03 9.856256910508720548e-01
2.147482599617476353e+03 9.845112404594803523e-01
2.147489933733081216e+03 9.828491386037780941e-01
2.147497108451966142e+03 9.815662110036826871e-01
2.147504465625285775e+03 9.811027821874140908e-01
2.147511701621764132e+03 9.815439220490513872e-01
2.147518911999512966e+03 9.829404102480295835e-01
2.147526294300612335e+03 9.850388167272923212e-01
2.147533468525665739e+03 9.871081548937160610e-01
2.147540775643855341e+03 9.887189854809566025e-01
2.147548060507785067e+03 9.898606136953944645e-01
2.147555234444480902e+03 9.906108929847342592e-01
2.147562637903022278e+03 9.910961803992887065e-01
2.147569825729659897e+03 9.914020638271913155e-01
2.147577081628869109e+03 9.915752747072995588e-01
2.147584416523499385e+03 9.916383682755010032e-01
2.147591589965933053e+03 9.915951256740321851e-01
2.147598941522714085e+03 9.914223179390146967e-01
2.147606180062476597e+03 9.910647454316471316e-01
2.147613383578361663e+03 9.904437139098649645e-01
2.147620769667433706e+03 9.894778391697771625e-01
2.147627942615334632e+03 9.881411835026847612e-01
2.147635241105718706e+03 9.864548579766847514e-01
2.147642531522639729e+03 9.843982545480673974e-01
2.147649704181768811e+03 9.820558295154345751e-01
2.147657097246114063e+03 9.796748532006162025e-01
2.147664292391209983e+03 9.777859155004028358e-01
2.147671536650065264e+03 9.770382425031007845e-01
2.147678880108675457e+03 9.775777292323362122e-01
2.147686052272840698e+03 9.792464166722720798e-01
2.147693390422118227e+03 9.818052042507305899e-01
2.147700639292085725e+03 9.847578489017569936e-01
2.147707828153783339e+03 9.873131596657503950e-01
2.147715225819107218e+03 9.891179888439031176e-01
2.147722397488037132e+03 9.902577347249915674e-01
2.147729679556324754e+03 9.908894888982082705e-01
2.147736983316483020e+03 9.912166221818683454e-01
2.147744154696225905e+03 9.913915924496573551e-01
2.147751529570115054e+03 9.915034250410705852e-01
2.147758739825883367e+03 9.915919428780183287e-01
2.147765964646764132e+03 9.916738191781464540e-01
2.147773324462925757e+03 9.917505046635536337e-01
2.147780495347001761e+03 9.918011869788634360e-01
2.147787812289183876e+03 9.917936140918026666e-01
2.147795079284899657e+03 9.916973225676073422e-01
2.147802249879533974e+03 9.914721920496802898e-01
2.147809658541754743e+03 9.910293298977357335e-01
2.147816833118074555e+03 9.901927620656012508e-01
2.147824090961343245e+03 9.887843560693457823e-01
2.147831415863609436e+03 9.866836806922435477e-01
2.147838585962144407e+03 9.840994083420713245e-01
2.147845934840682730e+03 9.818215571774622230e-01
2.147853168007964996e+03 9.805553237739520478e-01
2.147860365584615465e+03 9.804826753742664769e-01
2.147867749560532502e+03 9.816337650048625463e-01
2.147874919162697097e+03 9.838544999200997676e-01
2.147882207089556232e+03 9.864248773670508674e-01
2.147889500015193789e+03 9.885702077342645167e-01
2.147896669327499694e+03 9.900672842030214804e-01
2.147904047202852780e+03 9.910004351030934355e-01
2.147911249479712751e+03 9.915364744240097172e-01
2.147918475286397097e+03 9.918440944247796098e-01
2.147925829138281642e+03 9.920154371329210630e-01
2.147932997953783342e+03 9.920913250431303565e-01
2.147940313023430917e+03 9.920865085542269757e-01
2.147947576911709803e+03 9.919998245490023736e-01
2.147954745437098154e+03 9.918278143364477328e-01
2.147962149367717757e+03 9.915798321446158692e-01
2.147969323694171180e+03 9.912884802905849169e-01
2.147976574788827747e+03 9.909794320090383746e-01
2.147983901457207139e+03 9.906328890508929730e-01
2.147991069485358366e+03 9.901780181564581174e-01
2.147998408754987850e+03 9.894530034704565047e-01
2.148005646547183005e+03 9.882033607090533467e-01
2.148012832497063755e+03 9.862318523898997435e-01
2.148020223114722739e+03 9.835190963294737632e-01
2.148027390645365358e+03 9.806617286107407461e-01
2.148034664083924326e+03 9.786415119834289689e-01
2.148041966511334522e+03 9.778385669014719728e-01
2.148049133751445879e+03 9.782603119097336153e-01
2.148056494276241210e+03 9.798564982090868236e-01
2.148063708915633470e+03 9.820904164607450193e-01
2.148070915352545853e+03 9.838918101149594087e-01
2.148078283585143254e+03 9.846657711404457336e-01
2.148085450327311264e+03 9.843208471464839349e-01
2.148092743163696014e+03 9.828978310798826001e-01
2.148100024294680225e+03 9.806257529490600700e-01
2.148107190746060496e+03 9.779037483750807613e-01
2.148114569579196996e+03 9.753401244943644688e-01
2.148121764011076721e+03 9.735944255571153949e-01
2.148128987987681739e+03 9.731102595959433277e-01
2.148136336781020418e+03 9.740145686404488856e-01
2.148143502734024878e+03 9.761101902478994674e-01
2.148150812020148805e+03 9.788911537739217739e-01
2.148158074801256589e+03 9.817110451380725022e-01
2.148165240463216833e+03 9.840701591413542060e-01
2.148172634655858928e+03 9.857280580461236230e-01
2.148179811827523281e+03 9.866175100173466550e-01
2.148187050394468770e+03 9.866959492192933778e-01
2.148194382696364755e+03 9.858786103564218806e-01
2.148201547859513539e+03 9.841664830596558167e-01
2.148208870645275965e+03 9.816280799875014562e-01
2.148216118025070955e+03 9.788852848807623186e-01
2.148223284700175100e+03 9.770688641024262155e-01
2.148230687694915105e+03 9.766686910240222064e-01
2.148237852358979580e+03 9.776699120698969514e-01
2.148245102564900662e+03 9.800295410271180341e-01
2.148252421325179967e+03 9.832995631603904663e-01
2.148259585697781858e+03 9.863939586702085149e-01
2.148266919031067573e+03 9.887138770477728045e-01
2.148274153960126569e+03 9.902777275435976634e-01
2.148281330412748957e+03 9.912367592284138107e-01
2.148288721726362382e+03 9.918256782331786869e-01
2.148295885599444318e+03 9.922045274452735431e-01
2.148303144490962040e+03 9.924564988131787668e-01
2.148310452661464751e+03 9.926268457867288841e-01
2.148317616242827626e+03 9.927409683633406923e-01
2.148324957169509617e+03 9.928124774648861006e-01
2.148332182600418491e+03 9.928463587634432930e-01
2.148339365875913245e+03 9.928418234245318663e-01
2.148346748461507104e+03 9.927913308336807630e-01
2.148353911542914375e+03 9.926803612849374181e-01
2.148361176164632070e+03 9.924860980886223150e-01
2.148368476699213716e+03 9.921651615722073547e-01
2.148375639488644083e+03 9.916311265544492937e-01
2.148382985052575805e+03 9.907055255851188180e-01
2.148390203939940420e+03 9.891317517660979108e-01
2.148397391081643036e+03 9.867294718887290594e-01
